record_id,source_id,sequence,Experiment,harvest_year,plots,start_date_orig,start date,end_date_orig,end_date,type,flag,orig_record,record,Column,rate,unit,water_volume,water_volume_unit
,6928,,W/RN/3,1983,grass ley and clover grass ley first year,08-Oct-82,,,,diary record,,ploughed,Ploughed,,,,,
,6929,,W/RN/3,1983,grass ley and clover grass ley first year,08-Mar-83,,,,diary record,,spring-tine cultivated,Spring-tine cultivated,,,,,
,6930,,W/RN/3,1983,grass ley and clover grass ley first year,13-Apr-83,,,,diary record,,"PK applied (0:18:36) at 420 kg, N applied to grass ley only N at 75 kg as 'Nitro-chalk'",PK applied (0:18:36),420,kg/ha,,,
,6930,,W/RN/3,1983,grass ley and clover grass ley first year,13-Apr-83,,,,diary record,,"PK applied (0:18:36) at 420 kg, N applied to grass ley only N at 75 kg as 'Nitro-chalk'",Nitro-chalk to grass ley only,75,kg/ha,,,
,6931,,W/RN/3,1983,grass ley and clover grass ley first year,16-May-83,,,,diary record,,weedkiller applied glyphosate at 1.5 g in 280 l,Glyphosate,1.5,kg/ha,280,l/ha,
,6932,,W/RN/3,1983,grass ley and clover grass ley first year,07-Jun-83,,,,diary record,,rotary cultivated,Rotary cultivated,,,,,
,6933,,W/RN/3,1983,grass ley and clover grass ley first year,09-Jun-83,,,,diary record,,seed sown,Seed sown,,,,,
,6934,,W/RN/3,1983,grass ley and clover grass ley first year,02-Aug-83,,,,diary record,,topped,Topped,,,,,
,6935,,W/RN/3,1983,grass ley and clover grass ley first year,15-Aug-83,,,,diary record,,topped,Topped,,,,,
,6936,,W/RN/3,1983,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,01-Oct-82,,,,diary record,,Corrective K applied to four year only,Corrective K applied to fourth year only,,,,,
,6937,,W/RN/3,1983,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,05-Oct-82,,,,diary record,,Magnesian limestone applied to fifth year only at 5 tonnes,Magnesian limestone applied to fifth year only,5,tonnes/ha,,,
,6938,,W/RN/3,1983,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,12-Jan-83,,,,diary record,,PK applied (0:18:36) at 410 kg,PK applied (0:18:36),410,kg/ha,,,
,6939,,W/RN/3,1983,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,17-Mar-83,,,,diary record,,"NK applied to grass ley (25:0:16) at 300 kg, K applied to clover grass ley K20 at 48 kg as muriate of potash",NK applied to grass ley (25:0:16),300,kg/ha,,,
,6939,,W/RN/3,1983,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,17-Mar-83,,,,diary record,,"NK applied to grass ley (25:0:16) at 300 kg, K applied to clover grass ley K20 at 48 kg as muriate of potash",K applied to grass/clover ley K20 as muriate of potash,48,kg/ha,,,
,6940,,W/RN/3,1983,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,07-Jul-83,,,,diary record,,"NK applied to grass ley (25:0:16) at 300 kg, K applied to clover grass ley K20 at 48 kg as muriate of potash",NK applied to grass ley (25:0:16),300,kg/ha,,,
,6940,,W/RN/3,1983,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,07-Jul-83,,,,diary record,,"NK applied to grass ley (25:0:16) at 300 kg, K applied to clover grass ley K20 at 48 kg as muriate of potash",K applied to grass/clover ley K20 as muriate of potash,48,kg/ha,,,
,6941,,W/RN/3,1983,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,17-Jun-83,,,,diary record,,cut,Cut,,,,,
,6942,,W/RN/3,1983,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,23-Aug-83,,,,diary record,,cut,Cut,,,,,
,6943,,W/RN/3,1983,barley first and second treatment crop,21-Sep-82,,,,diary record,,"ploughed, second treatment crop",Ploughed second treatment crop,,,,,
,6944,,W/RN/3,1983,barley first and second treatment crop,08-Oct-82,,,,diary record,,"ploughed, first treatment crop",Ploughed first treatment crop,,,,,
,6945,,W/RN/3,1983,barley first and second treatment crop,08-Mar-83,,,,diary record,,"heavy spring-tine cultivated second treatment crop, spring-tine cultivated first treatment crop",Heavy spring-tine cultivated second treatment crop,,,,,
,6945,,W/RN/3,1983,barley first and second treatment crop,08-Mar-83,,,,diary record,,"heavy spring-tine cultivated second treatment crop, spring-tine cultivated first treatment crop",Spring-tine cultivated first treatment crop,,,,,
,6946,,W/RN/3,1983,barley first and second treatment crop,09-Mar-83,,,,diary record,,NPK applied (20:10:10) at 400 kg,NPK applied (20:10:10),400,kg/ha,,,
,6947,,W/RN/3,1983,barley first and second treatment crop,10-Mar-83,,,,diary record,,"spring-tine cultivated with crumbler attached, seed sown",Spring-tine cultivated with crumbler attached,,,,,
,6947,,W/RN/3,1983,barley first and second treatment crop,10-Mar-83,,,,diary record,,"spring-tine cultivated with crumbler attached, seed sown",Seed sown,,,,,
,6948,,W/RN/3,1983,barley first and second treatment crop,26-May-83,,,,diary record,,weedkiller applied Dicamba with mecoprop and MCPA (as 'Herrisol' at 5.0 1) in 250 l,"Herrisol (Dicamba, Mecoprop, MCPA)",5,l/ha,250,l/ha,
,6949,,W/RN/3,1983,barley first and second treatment crop,06-Jun-83,,,,diary record,,N applied N at 60 kg as Nitro-chalk,Nitro-chalk,60,kg/ha,,,
,6950,,W/RN/3,1983,barley first and second treatment crop,10-Aug-83,,,,diary record,,combine harvested,Combine harvested,,,,,
,6951,,W/RN/3,1983,spring beans third treatment crop,21-Sep-82,,,,diary record,,ploughed,Ploughed,,,,,
,6952,,W/RN/3,1983,spring beans third treatment crop,08-Mar-83,,,,diary record,,heavy spring-tine cultivated,Heavy spring-tine cultivated,,,,,
,6953,,W/RN/3,1983,spring beans third treatment crop,09-Mar-83,,,,diary record,,PK applied (0:20:20) at 200 kg.,PK applied (0:20:20),200,kg/ha,,,
,6954,,W/RN/3,1983,spring beans third treatment crop,17-Mar-83,,,,diary record,,"rotary cultivated, seed sown",Rotary cultivated,,,,,
,6954,,W/RN/3,1983,spring beans third treatment crop,17-Mar-83,,,,diary record,,"rotary cultivated, seed sown",Seed sown,,,,,
,6955,,W/RN/3,1983,spring beans third treatment crop,29-Mar-83,,,,diary record,,Triatazine with simazine applied Triatazine at 0.76 kg with simazine at 0.11 kg in 280 l,Triatazine,0.76,kg/ha,280,l/ha,
,6955,,W/RN/3,1983,spring beans third treatment crop,29-Mar-83,,,,diary record,,Triatazine with simazine applied Triatazine at 0.76 kg with simazine at 0.11 kg in 280 l,Simazine,0.11,kg/ha,280,l/ha,
,6956,,W/RN/3,1983,spring potatoes third treatment crop,27-May-83,,,,diary record,,"NPK (10:10:15) at 1990 kg with 4.5 Mg applied, rotary cultivated, potatoes planted",NPK applied (10:10:15),1990,kg/ha,,,
,6956,,W/RN/3,1983,spring potatoes third treatment crop,27-May-83,,,,diary record,,"NPK (10:10:15) at 1990 kg with 4.5 Mg applied, rotary cultivated, potatoes planted",Mg applied,4.5,kg/ha,,,
,6956,,W/RN/3,1983,spring potatoes third treatment crop,27-May-83,,,,diary record,,"NPK (10:10:15) at 1990 kg with 4.5 Mg applied, rotary cultivated, potatoes planted",Rotary cultivated,,,,,
,6956,,W/RN/3,1983,spring potatoes third treatment crop,27-May-83,,,,diary record,,"NPK (10:10:15) at 1990 kg with 4.5 Mg applied, rotary cultivated, potatoes planted",Potatoes planted,,,,,
,6957,,W/RN/3,1983,spring potatoes third treatment crop,07-Jun-83,,,,diary record,,"rotary ridged, linuron with paraquat applied linuron at 1.0 kg and paraquat at 0.4 kg ion in 250 l.",Rotary ridged,,,,,
,6957,,W/RN/3,1983,spring potatoes third treatment crop,07-Jun-83,,,,diary record,,"rotary ridged, linuron with paraquat applied linuron at 1.0 kg and paraquat at 0.4 kg ion in 250 l.",Linuron,1,kg/ha,250,l/ha,
,6957,,W/RN/3,1983,spring potatoes third treatment crop,07-Jun-83,,,,diary record,,"rotary ridged, linuron with paraquat applied linuron at 1.0 kg and paraquat at 0.4 kg ion in 250 l.",Paraquat,0.4,kg ion/ha,250,l/ha,
,6958,,W/RN/3,1983,spring potatoes third treatment crop,22-Jun-83,,,,diary record,,mancozeb at 1.4 kg in 250 l,Mancozeb,1.4,kg/ha,250,l/ha,
,6959,,W/RN/3,1983,spring potatoes third treatment crop,01-Jul-83,,,,diary record,,mancozeb at 1.4 kg in 250 l,Mancozeb,1.4,kg/ha,250,l/ha,
,6960,,W/RN/3,1983,spring potatoes third treatment crop,08-Jul-83,,,,diary record,,mancozeb at 1.4 kg in 250 l,Mancozeb,1.4,kg/ha,250,l/ha,
,6961,,W/RN/3,1983,spring potatoes third treatment crop,18-Jul-83,,,,diary record,,Fentin hydroxide at 0.28 kg in 250 l,Fentin hydroxide,0.28,kg/ha,250,l/ha,
,6962,,W/RN/3,1983,spring potatoes third treatment crop,29-Jul-83,,,,diary record,,Fentin hydroxide at 0.28 kg in 250 l,Fentin hydroxide,0.28,kg/ha,250,l/ha,
,6963,,W/RN/3,1983,spring potatoes third treatment crop,11-Aug-83,,,,diary record,,Fentin hydroxide at 0.28 kg in 250 l,Fentin hydroxide,0.28,kg/ha,250,l/ha,
,6964,,W/RN/3,1983,spring potatoes third treatment crop,26-Aug-83,,,,diary record,,Fentin hydroxide at 0.28 kg in 250 l,Fentin hydroxide,0.28,kg/ha,250,l/ha,
,6965,,W/RN/3,1983,spring potatoes third treatment crop,09-Sep-83,,,,diary record,,Fentin hydroxide at 0.28 kg in 250 l,Fentin hydroxide,0.28,kg/ha,250,l/ha,
,6966,,W/RN/3,1983,spring potatoes third treatment crop,22-Jun-83,,,,diary record,,pirimicarb at 0.14 kg in 250 l,Pirimicarb,0.14,kg/ha,250,l/ha,
,6967,,W/RN/3,1983,spring potatoes third treatment crop,08-Jul-83,,,,diary record,,pirimicarb at 0.14 kg in 250 l,Pirimicarb,0.14,kg/ha,250,l/ha,
,6968,,W/RN/3,1983,spring potatoes third treatment crop,18-Jul-83,,,,diary record,,pirimicarb at 0.14 kg in 250 l,Pirimicarb,0.14,kg/ha,250,l/ha,
,6969,,W/RN/3,1983,spring potatoes third treatment crop,29-Jul-83,,,,diary record,,pirimicarb at 0.14 kg in 250 l,Pirimicarb,0.14,kg/ha,250,l/ha,
,6970,,W/RN/3,1983,spring potatoes third treatment crop,11-Aug-83,,,,diary record,,pirimicarb at 0.14 kg in 250 l,Pirimicarb,0.14,kg/ha,250,l/ha,
,6971,,W/RN/3,1983,spring potatoes third treatment crop,26-Aug-83,,,,diary record,,pirimicarb at 0.14 kg in 250 l,Pirimicarb,0.14,kg/ha,250,l/ha,
,6972,,W/RN/3,1983,spring potatoes third treatment crop,15-Sep-83,,,,diary record,,Haulm mechanically destroyed,Haulm mechanically destroyed,,,,,
,6973,,W/RN/3,1983,spring potatoes third treatment crop,16-Sep-83,,,,diary record,,lifted,Lifted,,,,,
,6974,,W/RN/3,1983,barley second test crop,05-Oct-82,,,,diary record,,Magnesian limestone applied at 5 tonnes,Magnesian limestone applied,5,tonnes/ha,,,
,6975,,W/RN/3,1983,barley second test crop,08-Oct-82,,,,diary record,,ploughed,Ploughed,,,,,
,6976,,W/RN/3,1983,barley second test crop,08-Mar-83,,,,diary record,,spring-tine cultivated,Spring-tine cultivated,,,,,
,6977,,W/RN/3,1983,barley second test crop,09-Mar-83,,,,diary record,,PK applied (0:20:20) at 300 kg.,PK applied (0:20:20),300,kg/ha,,,
,6978,,W/RN/3,1983,barley second test crop,10-Mar-83,,,,diary record,,"Aldicarb applied Aldicarb at 10 kg, rotary cultivated, seed sown",Aldicarb applied,10,kg/ha,,,
,6978,,W/RN/3,1983,barley second test crop,10-Mar-83,,,,diary record,,"Aldicarb applied Aldicarb at 10 kg, rotary cultivated, seed sown",Rotary cultivated,,,,,
,6978,,W/RN/3,1983,barley second test crop,10-Mar-83,,,,diary record,,"Aldicarb applied Aldicarb at 10 kg, rotary cultivated, seed sown",Seed sown,,,,,
,6979,,W/RN/3,1983,barley second test crop,14-Mar-83,,,,diary record,,N applied,N applied,,,,,
,6980,,W/RN/3,1983,barley second test crop,26-May-83,,,,diary record,,Herrisol' applied Dicamba with mecoprop and MCPA (as 'Herrisol' at 5.0 1) in 250 l.,"Herrisol (Dicamba, Mecoprop, MCPA)",5,l/ha,250,l/ha,
,6981,,W/RN/3,1983,barley second test crop,06-Jun-83,,,,diary record,,extra N applied,Extra N applied,,,,,
,6982,,W/RN/3,1983,barley second test crop,06-Aug-83,,,,diary record,,combine harvested,Combine harvested,,,,,
,6983,,W/RN/3,1984,grass ley and clover grass ley first year,03-Oct-83,,,,diary record,,ploughed,Ploughed,,,,,
,6984,,W/RN/3,1984,grass ley and clover grass ley first year,21-Mar-84,,,,diary record,,spring-tine cultivated,Spring-tine cultivated,,,,,
,6985,,W/RN/3,1984,grass ley and clover grass ley first year,06-Apr-84,,,,diary record,,"PK applied (0:18:36) at 420 kg, N applied to grass ley only N at 75 kg as 'Nitro-chalk'",PK applied (0:18:36),420,kg/ha,,,
,6985,,W/RN/3,1984,grass ley and clover grass ley first year,06-Apr-84,,,,diary record,,"PK applied (0:18:36) at 420 kg, N applied to grass ley only N at 75 kg as 'Nitro-chalk'",Nitro-chalk to grass ley only,75,kg/ha,,,
,6986,,W/RN/3,1984,grass ley and clover grass ley first year,10-Apr-84,,,,diary record,,"rotary harrowed, seed sown",Rotary harrowed,,,,,
,6986,,W/RN/3,1984,grass ley and clover grass ley first year,10-Apr-84,,,,diary record,,"rotary harrowed, seed sown",Seed sown,,,,,
,6987,,W/RN/3,1984,grass ley and clover grass ley first year,01-Aug-84,,,,diary record,,weedkiller applied MCPA at 2.1 kg in 250 l,MCPA,2.1,kg/ha,250,l/ha,
,6988,,W/RN/3,1984,grass ley and clover grass ley first year,24-Jul-84,,,,diary record,,cut,Cut,,,,,
,6989,,W/RN/3,1984,grass ley and clover grass ley first year,10-Sep-84,,,,diary record,,cut,Cut,,,,,
,6990,,W/RN/3,1984,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,22-Sep-83,,,,diary record,,weedkiller applied to second year only MCPA with MCPB (as 'Trifolex-tra' at 7.0 l) in 250 l,"Trifolex-tra (MCPA, MCPB) to second year only",7,l/ha,250,l/ha,
,6991,,W/RN/3,1984,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,30-Sep-83,,,,diary record,,Magnesian limestone applied to fifth year only at 5 tonnes,Magnesian limestone applied to fifth year only,5,tonnes/ha,,,
,6992,,W/RN/3,1984,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,04-Oct-83,,,,diary record,,Corrective K applied to four year only,Corrective K applied to fourth year only,,,,,
,6993,,W/RN/3,1984,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,15-Nov-83,,,,diary record,,PK applied (0:18:36) at 410 kg,PK applied (0:18:36),410,kg/ha,,,
,6994,,W/RN/3,1984,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,13-Mar-84,,,,diary record,,"NK applied to grass ley (25:0:16) at 300 kg, K applied to clover grass ley K20 at 48 kg as muriate of potash",NK applied to grass ley (25:0:16),300,kg/ha,,,
,6994,,W/RN/3,1984,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,13-Mar-84,,,,diary record,,"NK applied to grass ley (25:0:16) at 300 kg, K applied to clover grass ley K20 at 48 kg as muriate of potash",K applied to grass/clover ley K20 as muriate of potash,48,kg/ha,,,
,6995,,W/RN/3,1984,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,20-Jun-84,,,,diary record,,"NK applied to grass ley (25:0:16) at 300 kg, K applied to clover grass ley K20 at 48 kg as muriate of potash",NK applied to grass ley (25:0:16),300,kg/ha,,,
,6995,,W/RN/3,1984,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,20-Jun-84,,,,diary record,,"NK applied to grass ley (25:0:16) at 300 kg, K applied to clover grass ley K20 at 48 kg as muriate of potash",K applied to grass/clover ley K20 as muriate of potash,48,kg/ha,,,
,6996,,W/RN/3,1984,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,11-Jun-84,,,,diary record,,cut,Cut,,,,,
,6997,,W/RN/3,1984,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,10-Sep-84,,,,diary record,,cut,Cut,,,,,
,6998,,W/RN/3,1984,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,13-Dec-84,,,,diary record,,cut,Cut,,,,,
,6999,,W/RN/3,1984,barley first and second treatment crop,30-Sep-83,,,,diary record,,ploughed,Ploughed,,,,,
,7000,,W/RN/3,1984,barley first and second treatment crop,21-Mar-84,,,,diary record,,"spring-tine cultivated, NPK applied (20:10:10) at 400 kg, rotary harrowed, seed sown",Spring-tine cultivated,,,,,
,7000,,W/RN/3,1984,barley first and second treatment crop,21-Mar-84,,,,diary record,,"spring-tine cultivated, NPK applied (20:10:10) at 400 kg, rotary harrowed, seed sown",NPK applied (20:10:10),400,kg/ha,,,
,7000,,W/RN/3,1984,barley first and second treatment crop,21-Mar-84,,,,diary record,,"spring-tine cultivated, NPK applied (20:10:10) at 400 kg, rotary harrowed, seed sown",Rotary harrowed,,,,,
,7000,,W/RN/3,1984,barley first and second treatment crop,21-Mar-84,,,,diary record,,"spring-tine cultivated, NPK applied (20:10:10) at 400 kg, rotary harrowed, seed sown",Seed sown,,,,,
,7001,,W/RN/3,1984,barley first and second treatment crop,24-May-84,,,,diary record,,"weedkiller applied 3,6-dichloropicolinic acid at 0.07 kg with bromoxynil octanoate at 0.34 kg and mecoprop at 2.1 kg in 250 l","3,6-dichloropicolinic acid",0.07,kg/ha,250,l/ha,
,7001,,W/RN/3,1984,barley first and second treatment crop,24-May-84,,,,diary record,,"weedkiller applied 3,6-dichloropicolinic acid at 0.07 kg with bromoxynil octanoate at 0.34 kg and mecoprop at 2.1 kg in 250 l",Bromoxynil octanoate,0.34,kg/ha,250,l/ha,
,7001,,W/RN/3,1984,barley first and second treatment crop,24-May-84,,,,diary record,,"weedkiller applied 3,6-dichloropicolinic acid at 0.07 kg with bromoxynil octanoate at 0.34 kg and mecoprop at 2.1 kg in 250 l",Mecoprop,2.1,kg/ha,250,l/ha,
,7002,,W/RN/3,1984,barley first and second treatment crop,15-Jun-84,,,,diary record,,Fungicide applied Tridemorph at 0.52 kg in 250 l,Tridemorph,0.52,kg/ha,250,l/ha,
,7003,,W/RN/3,1984,barley first and second treatment crop,15-Aug-84,,,,diary record,,combine harvested,Combine harvested,,,,,
,7004,,W/RN/3,1984,fallow first and second treatment year,30-Sep-83,,,,diary record,,ploughed,Ploughed,,,,,
,7005,,W/RN/3,1984,fallow first and second treatment year,21-Mar-84,,,,diary record,,spring-tine cultivated,Spring-tine cultivated,,,,,
,7006,,W/RN/3,1984,fallow first and second treatment year,28-Jun-84,,,,diary record,,rotary cultivated,Rotary cultivated,,,,,
,7007,,W/RN/3,1984,fallow first and second treatment year,10-Aug-84,,,,diary record,,cultivated with thistles,Cultivated with thistle bar,,,,,
,7008,,W/RN/3,1984,spring beans third treatment crop,30-Sep-83,,,,diary record,,ploughed,Ploughed,,,,,
,7009,,W/RN/3,1984,spring beans third treatment crop,21-Mar-84,,,,diary record,,"spring-tine cultivated, PK applied (0:20:20) at 200 kg",Spring-tine cultivated,,,,,
,7009,,W/RN/3,1984,spring beans third treatment crop,21-Mar-84,,,,diary record,,"spring-tine cultivated, PK applied (0:20:20) at 200 kg",PK applied (0:20:20),200,kg/ha,,,
,7010,,W/RN/3,1984,spring beans third treatment crop,23-Mar-84,,,,diary record,,seed sown,Seed sown,,,,,
,7011,,W/RN/3,1984,spring beans third treatment crop,24-Aug-84,,,,diary record,,combine harvested,Combine harvested,,,,,
,7012,,W/RN/3,1984,winter wheat first test crop,22-Sep-83,,,,diary record,,glyphosate applied to ley glyphosate at 1.8 kg in 280 l,Glyphosate applied to ley,1.8,kg/ha,280,l/ha,
