record_id	source_id	sequence	Experiment	harvest_year	plots	start_date_orig	start date	end_date_orig	end_date	type	flag	record	tidy_record	rate	unit	water_volume	water_volume_unit	
	12400		R/EX/4	2014	all plots	28-Apr-14				p	2	sprayed Bravo 500	Sprayed Bravo 500	1	l/ha			
	12401		R/EX/4	2014	all plots	13-May-14				f	2	applied Nitram - all plots	Nitram - all plots			145	kg/ha	
	12402		R/EX/4	2014	all plots	16-May-14				p	2	sprayed Simba	Sprayed Simba	30	g/ha			
	12403		R/EX/4	2014	all plots	16-May-14				p	2	sprayed Vortex	sprayed Vortex	1.5	ha			
	12404		R/EX/4	2014	all plots	06-Jun-14				p	2	sprayed Cello	Sprayed Cello	550	ml/ha	-	-	
	12405		R/EX/4	2014	all plots	25-Jun-14				c	2	rotavated fallow area (discard surrounds)	Rotavated fallow area (discard surrounds)					
	12406		R/EX/4	2014	all plots	31-Jul-14				sm	2	cut plants - in and ground experiment	Cut paths - in and around experiment					
	12407		R/EX/4	2014	all plots	19-Aug-14				h	2	Claas Harvested OEÃ”Ã‡Ã–s . z	Claas Harvested O+E's					
	12408		R/EX/4	2014	all plots	21-Aug-14				h	2	sample - Harvested all plots	Sampo - Harvested all plots					
	12409		R/EX/4	2014	all plots	24-Aug-14				h	2	"sampled, baled and weighed Straw - all plots"	Baled Straw - all plots					
	12409		R/EX/4	2014	all plots	24-Aug-14				sam	2	"sampled, baled and weighed Straw - all plots"	Sampled and weighed Straw - all plots					
	12410		R/EX/4	2014	all plots	04-Sep-14				h	2	Claas combine - having clover wheat from material	Claas combine - left over wheat from trial	None				
	12411		R/EX/4	2015	all plots	02/10/2014				f	2	applied top	Applied TSP			75	kg/ha	
	12412		R/EX/4	2015	all plots	02/10/2014				f	2	applied MOP onto plots 103 83 63 43 + 23	"applied MOP - plots 103, 83, 63, 43 + 23"			125	kg/ha	
	12413		R/EX/4	2015	all plots	02/10/2014				f	2	"applied MOP onto plots 104-24, 91-11, 92:12, 93-13, 94-14."	"applied MOP onto plots 104-24, 91-11, 92:12, 93-13, 94-14."			250	kg/ha	
	12414		R/EX/4	2015	all plots	08/10/2014				c	2	ploughed ground (thrown not) -o.	ploughed ground - thrown north					
	12415		R/EX/4	2015	all plots	28/10/2014				s	2	drilled Crusoe It Redigo water	drilled Crusoe tr Redigo Deter			400	seeds/m2	
	12416		R/EX/4	2015	all plots	01/11/2014				c	2	during rolled all new drill .	Ring rolled all new drilling					
	12417		R/EX/4	2015	all plots	10/11/2014				p	2	sprayed Crystal	Sprayed Crystal	4	l/ha			
	12418		R/EX/4	2015	all plots	04/12/2014				p	2	sprayed Hallmark	Sprayed Hallmark	50	ml/ha			
	12419		R/EX/4	2015	all plots	23/03/2015				f	2	applied ammonia Sulphate (21%N) onto plots	applied ammonia Sulphate (21% N) onto plots			238	kg/ha	
	12420		R/EX/4	2015	all plots	05/04/2015				p	2	sprayed Premis	Sprayed Artemis	1	l/ha			
	12421		R/EX/4	2015	all plots	05/04/2015				p	2	sprayed Bravo 500	Sprayed Bravo 500	1	l/ha			
	12422		R/EX/4	2015	all plots	05/04/2015				p	2	sprayed Chlormequat 750	sprayed Chlormequat 750	125	ha			
	12423		R/EX/4	2015	all plots	05/04/2015				p	2	sprayed Moddus	Sprayed Moddus	150	ml/ha			
	12424		R/EX/4	2015	all plots	09/04/2015				f	2	applied Nitram fertilizers (34.5%N) to Winter wheat plots	Nitram (34.5% N) to Winter wheat plots			580	kg/ha	
	12425		R/EX/4	2015	all plots	16/04/2015				f	2	applied Kieserite to Winter wheat plots	Kieserite to Winter wheat plots			80	kg/ha	
	12426		R/EX/4	2015	all plots	27/04/2015				p	2	sprayed King	Sprayed Kingdom	1.25	l/ha			
	12427		R/EX/4	2015	all plots	27/0472015				p	2	sprayed baler	Sprayed Balear	700	ml/ha			
	12428		R/EX/4	2015	all plots	30/04/2015				f	2	applied Nitram fertilizers (34.5%N) to Winter wheat plots	Nitram (34.5% N) to Winter wheat plots			145	kg/ha	
	12429		R/EX/4	2015	all plots	27/05/2015				p	2	sprayed ally Max	Sprayed Ally Max	30	g/ha			
	12430		R/EX/4	2015	all plots	27/05/2015				p	2	sprayed Bassoon	Sprayed Bassoon	750	ml/ha			
	12431		R/EX/4	2015	all plots	27/05/2015				p	2	sprayed Gemstone	Sprayed Gemstone	1	l/ha			
	12432		R/EX/4	2015	all plots	27/05/2015				p	2	sprayed BravoS00	Sprayed Bravo 500	1	l/ha			
	12433		R/EX/4	2015	all plots	15/06/2015				p	2	sprayed iprodione onto WW	Sprayed iprodione onto WW	500	ml/ha			
	12434		R/EX/4	2015	all plots	06/08/2015				m	2	topped plants -	topped paths					
	12435		R/EX/4	2015	all plots	07/09/2015				h	2	Harvested all Mercia WW: swathed Straw -	Harvested all commercial WW					
	12435		R/EX/4	2015	all plots	07/09/2015				h	2	Harvested all Mercia WW: swathed Straw -	Swathed straw					
	12436		R/EX/4	2015	all plots	13/09/2015				h	2	Harvested all plots for grain yield . i.	Harvested all plots for grain yield					
	12437		R/EX/4	2015	all plots	13/09/2015				sam	2	sampled baled and weighed .	Sampled and weighed					
	12437		R/EX/4	2015	all plots	13/09/2015				h	2	sampled baled and weighed .	Baled					
	12438		R/EX/4	2015	all plots	17/09/2015				r	2	removed ground bales from field -	Removed round bales from field					
	12439		R/EX/4	2016	all plots	25/08/2015				p	2	sprayed Firebrand	Sprayed Firebrand	1	with			
	12440		R/EX/4	2016	all plots	25/08/2015				p	2	sprayed Samurai	Sprayed Samurai	4	l/ha			
	12441		R/EX/4	2016	all plots	01/10/2015				f	2	"applied MOP - plots 103, 83, 63, 43 + 23"	"applied MOP - plots 103, 83, 63, 43 + 23"			125	kg/ha	
	12442		R/EX/4	2016	all plots	01/10/2015				f	2	"applied MOP - plots 094-014, 092-012, 104-024, 093-013, 091-"	"applied MOP - plots 094-014, 092-012, 104-024, 093-013, 091-"			250	kg/ha	
	12443		R/EX/4	2016	all plots	01/10/2015				f	2	"Apisy SOP plots 101-021, 102-022, 103-023, 104-024, 091-"	"Applied SOP plots 101-021, 102-022, 103-023, 104-024, 091-011, 092-012"			75	kg/ha	
	12444		R/EX/4	2016	all plots	09/10/2015				c	2	ploughed; thrown out -	ploughed - thrown south					
	12445		R/EX/4	2016	all plots	09/10/2015				t	2	topped all field and except - Batwing -	Topped all field and except - Batwing -					
	12446		R/EX/4	2016	all plots	15/10/2015				c	2	power harrowed - seed Bead preparation -	Power harrowed - seed bed preparation -					
	12447		R/EX/4	2016	all plots	15/10/2015				s	2	drilled Crusoe trt Redigo	drilled Crusoe tr Redigo			350	seeds/m2	
	12448		R/EX/4	2016	all plots	18/10/2015				c	2	during rolled all new drill	Ring rolled all new drilling					
	12449		R/EX/4	2016	all plots	19/10/2015				p	2	sprayed WW - Liberater	Sprayed WW - Liberater	0.6	l/ha			
	12450		R/EX/4	2016	all plots	19/10/2015				p	2	sprayed WW - Stomp Aqua	sprayed WW - Stomp Aqua	1.75	l/ha			
	12451		R/EX/4	2016	all plots	12/11/2015				p	2	sprayed Hallmark	Sprayed Hallmark	40	ml/ha			
	12452		R/EX/4	2016	all plots	03/12/2015				p	2	applied TDS Mar	Applied TDS Major	5	kg/ha			
	12453		R/EX/4	2016	all plots	12/12/2015				p	2	sprayed Hallmark	Sprayed Hallmark	40	ml/ha			
	12454		R/EX/4	2016	all plots	21/03/2016				f	2	applied Sulphate of ammonia	Applied Sulphate of ammonia			238	kg/ha	
	12455		R/EX/4	2016	all plots	04/04/2016				f	2	applied Nitram @ 34.5%N	Nitram 34.5% N			840	kg/ha	
	12456		R/EX/4	2016	all plots	08/04/2016				p	2	sprayed Moddus	Sprayed Moddus	150	ml/ha			
	12457		R/EX/4	2016	all plots	08/04/2016				p	2	sprayed BASF 3C Chlormequat750	sprayed BASF 3C Chlormequat 750	1.25	with			
	12458		R/EX/4	2016	all plots	08/04/2016				p	2	sprayed Odin	Sprayed Odin	500	ml/ha			
	12459		R/EX/4	2016	all plots	08/04/2016				p	2	sprayed Mirage 40ec	Sprayed Mirage 40ec	500	ml/ha			
	12460		R/EX/4	2016	all plots	08/04/2016				p	2	sprayed Bravo500	Sprayed Bravo 500	1	l/ha			
	12461		R/EX/4	2016	all plots	13/04/2016				f	2	applied Kieserite - all plots	Kieserite - all plots			80	kg/ha	
	12462		R/EX/4	2016	all plots	05/05/2016				p	2	sprayed Keystone - wheat only	sprayed Keystone - wheat only	800	ml/ha			
	12463		R/EX/4	2016	all plots	05/05/2016				p	2	sprayed Keystone - wheat only	sprayed Keystone - wheat only	700	ml/ha			
	12464		R/EX/4	2016	all plots	24/05/2016				p	2	sprayed Vortex	sprayed Vortex	1.5	with			
	12465		R/EX/4	2016	all plots	24/05/2016				p	2	sprayed VortexCorbel	Sprayed Corbel	250	ml/ha			
	12466		R/EX/4	2016	all plots	09/07/2016				p	2	sprayed Cello	Sprayed Cello	550	ml/ha	-	-	
	12467		R/EX/4	2016	all plots	09/07/2016				p	2	sprayed Hallmark	Sprayed Hallmark	50	ml/ha			
	12468		R/EX/4	2016	all plots	22/08/2016				sm	2	cut plants Sting Iseki and lower	Cut paths using Iseki and mower					
	12469		R/EX/4	2016	all plots	23/08/2016				t	2	topped Up remaining crop	Topped Up remaining crop					
	12470		R/EX/4	2016	all plots	25/08/2016				h	2	Harvested all plots	Harvested all plots					
	12471		R/EX/4	2016	all plots	26/08/2016				h	2	combined all crop Sting Tucano	Combined all crop using Tucano	"
"				
	12472		R/EX/4	2016	all plots	25/08/2015				p	2	sprayed Firebrand	Sprayed Firebrand	1	with			
	12473		R/EX/4	2017	all plots	26/09/2016				t	2	topped all stubble	Topped all stubble					
	12474		R/EX/4	2017	all plots	26/09/2016				f	2	"applied top to plots 101-104, 081-084, 061-064, 041-044, 021-024, 091-092, 071-072, 051-052, 031-032 and 011-012"	"Applied TSP to plots 101-104, 081-084, 061-064, 041-044, 021-024, 091-092, 071-072, 051-052, 031-032 and 011-012"			75	kg/ha	
	12475		R/EX/4	2017	all plots	26/09/2016				f	2	"applied MOP to plots 103, 083, 063,043,023"	"applied MOP to plots 103, 083, 063,043,023"			125	kg/ha	
	12476		R/EX/4	2017	all plots	26/09/2016				f	2	"applied MOP onto plots 104-094, 084-074, 064-054, 044-034 and 024-014"	"applied MOP onto plots 104-094, 084-074, 064-054, 044-034 and 024-014"			250	kg/ha	
	12477		R/EX/4	2017	all plots	28/09/2016				c	2	ploughed - thrown not -	ploughed - thrown north					
	12478		R/EX/4	2017	all plots	06/10/2016				c	2	cultipressed - all ground and immediate surrounds	cultipressed - all ground and immediate surrounds					
	12479		R/EX/4	2017	all plots	10/10/2016				c	2	during rolled all new drill -	Ring rolled all new drilling					
	12480		R/EX/4	2017	all plots	10/10/2016				s	2	drilled Crusoe treated Redigo Pro + water	drilled Crusoe tr Redigo Pro + Deter			350	seeds/m2	
	12481		R/EX/4	2017	all plots	10/10/2016				c	2	cultipressed - all sites and surrounds -	cultipressed all sites and surrounds					
	12482		R/EX/4	2017	all plots	15/10/2016				p	2	sprayed Liberator	sprayed Liberator	600	ml/ha			
	12483		R/EX/4	2017	all plots	15/10/2016				p	2	sprayed Defy	Sprayed Defy	3	l/ha			
	12484		R/EX/4	2017	all plots	15/10/2016				p	2	sprayed Decoy	sprayed Decoy	400	ml/ha			
	12485		R/EX/4	2017	all plots	02/12/2016				p	2	sprayed Hallmark	Sprayed Hallmark	50	ml/ha			
	12486		R/EX/4	2017	all plots	14/03/2017				f	2	applied Sulphate of ammonia (21%N 60%S03) to all plots	applied Sulphate of ammonia (21% N 60%S03) to all plots			238	kg/ha	
	12487		R/EX/4	2017	all plots	21/03/2017				f	2	applied Kieserite	Kieserite			80	kg/ha	
	12488		R/EX/4	2017	all plots	04/04/2017				f	2	applied Nitram	Nitram			580	kg/ha	
	12489		R/EX/4	2017	all plots	05/04/2017				p	2	sprayed Premis	Sprayed Artemis	1	l/ha			
	12490		R/EX/4	2017	all plots	05/04/2017				p	2	sprayed Claw 500	Sprayed Claw 500	1	l/ha			
	12491		R/EX/4	2017	all plots	05/04/2017				p	2	sprayed 3C Chlormequat 750	sprayed 3C Chlormequat 750	2	l/ha			
	12492		R/EX/4	2017	all plots	27/04/2017				p	2	sprayed keystone	sprayed Keystone	600	ml/ha			
	12493		R/EX/4	2017	all plots	27/04/2017				p	2	sprayed epic	Sprayed Epic	400	ml/ha			
	12494		R/EX/4	2017	all plots	27/04/2017				p	2	sprayed baler 720sc	Sprayed Balear 720sc	700	ml/ha			
	12495		R/EX/4	2017	all plots	05/05/2017				f	2	applied Nitram (34.5% N)	Nitram 34.5% N			145	kg/ha	
	12496		R/EX/4	2017	all plots	08/06/2017					2	cut plants -	cut paths					
	12497		R/EX/4	2017	all plots	19/06/2017				p	2	sprayed Fezan (Tebuconazole)	Sprayed Fezan (Tebuconazole)	750	ml/ha			
	12498		R/EX/4	2017	all plots	26/06/2017				sm	2	cutall plants -	Cut all paths					
	12499		R/EX/4	2017	all plots	27/07/2017				sm	2	cutall plants	Cut all paths					
	12500		R/EX/4	2017	all plots	01/09/2017				h	2	Harvested all plots -	Harvested all plots					
	12501		R/EX/4	2017	all plots	02/09/2017				h	2	completed Straw sample and weights	completed Straw sample and weights					
	12502		R/EX/4	2017	all plots	06/09/2017				h	2	harvested clover wheat of harvested material and surrounds	Harvested leftover wheat of harvested trial and surrounds					
	12503		R/EX/4	2017	all plots	07/09/2017				h	2	baled all remaining Mercia swathed	Baled all remaining commercial swath					
	12504		R/HB/2	2007	all plots	25-Sep-06				p	2	Weedazol-TL 20.00	Weedazol-TL	20	l/ha	200	l/ha	
	12505		R/HB/2	2007	all plots	13-Nov-06				f	2	Triple Superphosphate - plots 631-634	"Triple Superphosphate - plots 634, 633, 632, 631"			215	kg/ha	
	12506		R/HB/2	2007	all plots	13-Nov-06				f	2	"Sulphate of potash plots 141-144, 241-244, 311-444, 551-582, 631-634"	"Sulphate of potash plots 141-144, 241-244, 311-444, 551-582, 631-634"			217	kg/ha	
	12507		R/HB/2	2007	all plots	13-Nov-06				f	2	Kieserite plots 631-634	"Kieserite - plots 634, 633, 632, 631"			223	kg/ha	
	12508		R/HB/2	2007	all plots	14-Nov-06				f	2	"Silicate of Soda plots 132-433. applied to plots 131-431, 134-434 in error"	"Silicate of Soda plots 132-433. applied to plots 131-431, 134-434 in error"			450	kg/ha	
	12509		R/HB/2	2007	all plots	20-Nov-06				om	2	"farm year manures plots 721-4, 731-4"	"FYM plots 721-4, 731-4"	35	t/ha			
	12510		R/HB/2	2007	all plots	22-Nov-06				c	2	ploughed/ N	ploughed - thrown north					
	12511		R/HB/2	2007	all plots	02-Feb-07				s	2	Optic tr Raxil Pro	Optic tr Raxil Pro			350	seeds/m2	
	12512		R/HB/2	2007	all plots	07-Feb-07				c	2	rolled	Rolled					
	12513		R/HB/2	2007	all plots	05-Apr-07				f	2	"Nitro-chalk - plots 114, 122, 2134, 224, 312, 323,411,424, 612, 622, 632, 714, 723, 733"	"Nitro-chalk - plots 114, 122, 2134, 224, 312, 323,411,424, 612, 622, 632, 714, 723, 733"			175	kg/ha	
	12514		R/HB/2	2007	all plots	05-Apr-07				f	2	"Nitro-chalk - plots 111, 121, 214, 221, 311, 322, 413,423,614, 623, 633, 713, 724, 734"	"Nitro-chalk - plots 111, 121, 214, 221, 311, 322, 413,423,614, 623, 633, 713, 724, 734"			349	kg/ha	
	12515		R/HB/2	2007	all plots	05-Apr-07				f	2	"Nitro-chalk - plots 113, 124, 211, 222, 313. 321, 412,421,611, 621,631,712, 721, 732"	"Nitro-chalk - plots 113, 124, 211, 222, 313. 321, 412,421,611, 621,631,712, 721, 732"			524	kg/ha	
	12516		R/HB/2	2007	all plots	10-Apr-07				f	2	"Nitro-chalk - series 5, C and AA, and O&E's"	"Nitro-chalk - series 5, C and AA, and O&E's"			524	kg/ha	
	12517		R/HB/2	2007	all plots	17-May-07				p	2	Fandango 1.00	Fandango	1	l/ha	200	l/ha	
	12518		R/HB/2	2007	all plots	17-May-07				p	2	flexitined 0.30	Flexity	0.3	l/ha	200	l/ha	
	12519		R/HB/2	2007	all plots	17-May-07				p	2	Alpha Biotril Opus 19/19 1.50	Alpha Biotril Opus 19/19	1.5	l/ha	200	l/ha	
	12520		R/HB/2	2007	all plots	17-May-07				p	2	Optica 2.00	Optica	2	l/ha	200	l/ha	
	12521		R/HB/2	2007	all plots	02-Jun-07				p	2	Amistar Opti 1.00	Amistar Opti	1	l/ha	200	l/ha	
	12522		R/HB/2	2007	all plots	02-Jun-07				p	2	Corbel 0.50	Corbel	0.5	l/ha	200	l/ha	
	12523		R/HB/2	2007	all plots	26-Jun-07				hw	2	Rogue wild oats/thistles/weeds plants on plots 38.00	Rogue wild oats/thistles/weeds plants on plots 38.00					
	12524		R/HB/2	2007	all plots	03-Sep-07				h	2	"combine harvest, plots for yield and swathed straw - completed 4-Sep-07"	Combine harvested plots for yield					
	12524		R/HB/2	2007	all plots	03-Sep-07				h	2	"combine harvest, plots for yield and swathed straw - completed 4-Sep-07"	Swathed straw - completed 4-Sep-07					
	12525		R/HB/2	2007	all plots	03-Sep-07				h	2	combine harvest discards	Combine harvested discards					
	12526		R/HB/2	2007	all plots	03-Sep-07				h	2	baled	Baled					
	12527		R/HB/2	2007	all plots	04-Sep-07				h	2	"combine harvest, plots for yield"	Combine harvested plots for yield					
	12528		R/HB/2	2007	all plots	04-Sep-07				om	2	straw	straw					
	12529		R/HB/2	2007	all plots	04-Sep-07				h	2	"swathed, sample, baled and weight straw"	Swathed straw					
	12529		R/HB/2	2007	all plots	04-Sep-07				h	2	"swathed, sample, baled and weight straw"	Baled straw					
	12529		R/HB/2	2007	all plots	04-Sep-07				sam	2	"swathed, sample, baled and weight straw"	Sampled and weighed straw					
	12530		R/HB/2	2007	all plots	12-Sep-07				h	2	Dow up straw on Headland	Row up straw on Headland					
	12531		R/HB/2	2008	all plots	13-Sep-07				p	2	Weedazol-TL 20.00	Weedazol-TL	20	l/ha	200	l/ha	
	12532		R/HB/2	2008	all plots	07-Oct-07				ch	2	"Chalk whole experiment excluding plots 11-13, 21-23"	"Chalk whole experiment excluding plots 11-13, 21-23"	4	t/ha			
	12533		R/HB/2	2008	all plots	26-Nov-07				f	2	"Sulphate of potash, plots 31-34, 41-44, 55, 56, 63"	"Sulphate of potash, plots 31-34, 41-44, 55, 56, 63"			217	kg/ha	
	12534		R/HB/2	2008	all plots	26-Nov-07				f	2	"Sulphate of potash, plots 14, 24, 57, 58"	"Sulphate of potash, plots 14, 24, 57, 58"			434	kg/ha	
	12535		R/HB/2	2008	all plots	26-Nov-07				f	2	"Kieserite, plot 63"	"Kieserite, plot 63"			233	kg/ha	
	12536		R/HB/2	2008	all plots	26-Nov-07				f	2	"Triple Superphosphate, plot 63"	"Triple Superphosphate, plot 63"			215	kg/ha	
	12537		R/HB/2	2008	all plots	29-Nov-07				f	2	"of Soda, plots 132, 133, 232, 233, 332, 333, 432, 433"	"Silicate Of Soda, plots 132, 133, 232, 233, 332, 333, 432, 433"			450	kg/ha	
	12538		R/HB/2	2008	all plots	26-Nov-07				om	2	farm year manures plots 72-73	FYM plots 72-73	35	t/ha			
	12539		R/HB/2	2008	all plots	04-Dec-07				c	2	ploughed	ploughed					
	12540		R/HB/2	2008	all plots	04-Mar-08				c	2	springtined	springtined					
	12541		R/HB/2	2008	all plots	04-Mar-08				s	2	Combination drilled	Combination drilled					
	12542		R/HB/2	2008	all plots	04-Mar-08				s	2	Tipple Tr Raxil Pro	Tipple Tr Raxil Pro			350	seeds/m2	
	12543		R/HB/2	2008	all plots	16-Apr-08				m	2	mow / rotavated plants	Mow / rotavated paths					
	12544		R/HB/2	2008	all plots	28-Apr-08				f	2	"Nitro-chalk, plots 111,121,214,221,311,322,413.423 614,623,633,713,724,734"	"Nitro-chalk - plots 111, 121, 214, 221, 311, 322, 413,423,614, 623, 633, 713, 724, 734"			175	kg/ha	
	12545		R/HB/2	2008	all plots	28-Apr-08				f	2	"Nitro-chalk, plots 113,124,211,222,313,321,412,421,611,621,631,712,721,732"	"Nitro-chalk - plots 113, 124, 211, 222, 313. 321, 412,421,611, 621,631,712, 721, 732"			349	kg/ha	
	12546		R/HB/2	2008	all plots	28-Apr-08				f	2	"Nitro-chalk, plots 112,123,212,223.314,324,414,422 613,624 634,711,722,731"	"Nitro-chalk, plots 112,123,212,223.314,324,414,422 613,624 634,711,722,731"			524	kg/ha	
	12547		R/HB/2	2008	all plots	28-Apr-08				m	2	mow / rotavated plants	Mow / rotavated paths					
	12548		R/HB/2	2008	all plots	06-May-08				f	2	"Nitro-chalk, plots 131-444, 551-582, all OXE's"	"Nitro-chalk, plots 131-444, 551-582, all OXE's"			537	kg/ha	
	12549		R/HB/2	2008	all plots	20-May-08				p	2	Harmony M SX	Harmony M SX	100	g/ha	200	l/ha	
	12550		R/HB/2	2008	all plots	20-May-08				p	2	Duplosan KV	Duplosan KV	1	l/ha	200	l/ha	
	12551		R/HB/2	2008	all plots	20-May-08				p	2	Acanto primicarb 1.25	Acanto Prima	1.25	l/ha	200	l/ha	
	12552		R/HB/2	2008	all plots	09-Jun-08				p	2	Acanto 0.50	Acanto	0.5	l/ha	200	l/ha	
	12553		R/HB/2	2008	all plots	09-Jun-08				p	2	Unix	Unix	50	kg/ha	200	l/ha	
	12554		R/HB/2	2008	all plots	25-Jul-08				hw	2	"Rogue wild oatsthisties/weeds, 610 plants pulled from plots"	"Rogue wild oatsthisties/weeds, 610 plants pulled from plots"					
	12555		R/HB/2	2008	all plots	04-Aug-08				m	2	mow / rotavated plants 1.00	Mow / rotavated paths					
	12556		R/HB/2	2008	all plots	08-Aug-08				p	2	Glyphogan	Glyphogan	3	l/ha	200	l/ha	
	12557		R/HB/2	2008	all plots	27-Aug-08				h	2	"combine harvest, plots for yield 1.00"	Combine harvested plots for yield					
	12558		R/HB/2	2008	all plots	27-Aug-08				h	2	swathed straw 1.00	Swathed straw					
	12559		R/HB/2	2008	all plots	27-Aug-08				h	2	"sample, baled and weight straw 1.00"	Baled straw					
	12559		R/HB/2	2008	all plots	27-Aug-08				sam	2	"sample, baled and weight straw 1.00"	Sampled and weighed straw					
	12560		R/HB/2	2008	all plots	08-Sep-08				p	2	Weedazol-TL	Weedazol-TL	20	l/ha	290	l/ha	
	12561		R/HB/2	2009	all plots	12-Nov-08				f	2	"Sulphate of potash - plots 311 - 414, 321 - 424, 331 - 634, 142- 444 (excluding 241) and 551 - 582"	"Sulphate of potash - plots 311 - 414, 321 - 424, 331 - 634, 142- 444 (excluding 241) and 551 - 582"			217	kg/ha	
	12562		R/HB/2	2009	all plots	12-Nov-08				f	2	Triple Superphosphate - plots 631 - 634	"Triple Superphosphate - plots 634, 633, 632, 631"			215	kg/ha	
	12563		R/HB/2	2009	all plots	12-Nov-08				f	2	Kieserite - plots 631 - 634	"Kieserite - plots 634, 633, 632, 631"			233	kg/ha	
	12564		R/HB/2	2009	all plots	14-Nov-08				f	2	Silicate of Soda - plots 132 - 433	Silicate of Soda - plots 132 - 433			450	kg/ha	
	12565		R/HB/2	2009	all plots	10-Dec-08				om	2	"farm year manures - plots 721,722,723,724,731,732,733.734"	"FYM plots 721-4, 731-4"	35	t/ha			
	12566		R/HB/2	2009	all plots	11-Dec-08				c	2	ploughing	ploughing	None				
	12567		R/HB/2	2009	all plots	25-Feb-09				c	2	springtined	springtined					
	12568		R/HB/2	2009	all plots	25-Feb-09				s	2	Combination drilled Tipple tr Raxil Pro	Combination drilled Tipple Tr Raxil Pro					
	12569		R/HB/2	2009	all plots	27-Feb-09				c	2	rolled	Rolled					
	12570		R/HB/2	2009	all plots	14-Apr-09				m	2	mow / rotavated plants	Mow / rotavated paths					
	12571		R/HB/2	2009	all plots	15-Apr-09				m	2	mow / rotavated plants	Mow / rotavated paths					
	12572		R/HB/2	2009	all plots	22-Apr-09				f	2	"Nitro-chalk, plots - 113, 124, 211, 222, 313, 321, 412, 421, 611,621,631, 712, 721 and 732"	"Nitro-chalk, plots - 113, 124, 211, 222, 313, 321, 412, 421, 611,621,631, 712, 721 and 732"			175	kg/ha	
