source_id,experiment,harvest_year,plots,start_date,end_date,record_type,record_orig,flag,record,rate,unit,water_volume,water_volume_unit,prefix
3575,W/RN/3,1980,grass ley and clover grass ley first year,29-Feb-80,,diary record,hay spring-tine cultivated,1,Heavy spring-tine cultivated,,,,,
3576,W/RN/3,1980,grass ley and clover grass ley first year,03-Mar-80,,diary record,spring-tine cultivated with crumbler attached,1,Spring-tine cultivated with crumbler attached,,,,,
3577,W/RN/3,1980,grass ley and clover grass ley first year,16-Apr-80,,diary record,spring-tine cultivated with crumbler attached,1,Spring-tine cultivated with crumbler attached,,,,,
3578,W/RN/3,1980,grass ley and clover grass ley first year,17-Apr-80,,diary record,"PK applied (0:14:28) at 540 kg, N applied to grass ley only N at 75 kg as 'Nitro-chalk' to grass ley only., seed sown",2,PK applied (0:14:28),540,kg/ha,,,
3578,W/RN/3,1980,grass ley and clover grass ley first year,17-Apr-80,,diary record,"PK applied (0:14:28) at 540 kg, N applied to grass ley only N at 75 kg as 'Nitro-chalk' to grass ley only., seed sown",1,Nitro-chalk to grass ley only,75,kg/ha,,,
3578,W/RN/3,1980,grass ley and clover grass ley first year,17-Apr-80,,diary record,"PK applied (0:14:28) at 540 kg, N applied to grass ley only N at 75 kg as 'Nitro-chalk' to grass ley only., seed sown",1,Seed sown,,,,,
3579,W/RN/3,1980,grass ley and clover grass ley first year,09-Jun-80,,diary record,topped,1,Topped,,,,,
3580,W/RN/3,1980,grass ley and clover grass ley first year,26-Jun-80,,diary record,paraquat applied because of poor germination paraquat 0.84 kg ion in 450 l,1,Paraquat applied because of poor germination,0.84,kg ion/ha,450,l/ha,
3581,W/RN/3,1980,grass ley and clover grass ley first year,30-Jun-80,02-Jul-80,diary record,"rotary cultivated, spring-tine cultivated with crumbler attached",1,Rotary cultivated,,,,,
3581,W/RN/3,1980,grass ley and clover grass ley first year,30-Jun-80,,diary record,"rotary cultivated, spring-tine cultivated with crumbler attached",1,Spring-tine cultivated with crumbler attached,,,,,
3582,W/RN/3,1980,grass ley and clover grass ley first year,11-Jul-80,,diary record,"spring-tine cultivated with crumbler attached, seed re-sown",1,Spring-tine cultivated with crumbler attached,,,,,
3582,W/RN/3,1980,grass ley and clover grass ley first year,11-Jul-80,,diary record,"spring-tine cultivated with crumbler attached, seed re-sown",1,Seed re-sown,,,,,
3583,W/RN/3,1980,grass ley and clover grass ley first year,18-Aug-80,,diary record,mecoprop applied to grass ley only mecoprop at 2.5 1 in 280 l,1,Mecoprop applied to grass ley only,2.5,l/ha,280,l/ha,
3584,W/RN/3,1980,grass ley and clover grass ley first year,09-Sep-80,,diary record,topped,1,Topped,,,,,
3585,W/RN/3,1980,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,31-Oct-79,,diary record,Magnesian limestone applied to fifth year only at 5 tonnes,1,Magnesian limestone applied to fifth year only,5,tonnes/ha,,,
3586,W/RN/3,1980,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,14-Jan-80,,diary record,PK applied (0:14:28) at 540 kg,2,PK applied (0:14:28),540,kg/ha,,,
3587,W/RN/3,1980,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,28-Feb-80,,diary record,Corrective K applied to four early,1,Corrective K applied to fourth year only,,,,,
3588,W/RN/3,1980,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,11-Mar-80,,diary record,"NK applied to grass ley (25:0:16) at 300 kg, K applied to clover grass ley K20 at 48 kg",2,NK applied to grass ley (25:0:16),300,kg/ha,,,
3588,W/RN/3,1980,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,11-Mar-80,,diary record,"NK applied to grass ley (25:0:16) at 300 kg, K applied to clover grass ley K20 at 48 kg",1,K applied to clover grass ley K20,48,kg/ha,,,
3589,W/RN/3,1980,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,31-Jul-80,,diary record,"NK applied to grass ley (25:0:16) at 300 kg, K applied to clover grass ley K20 at 48 kg",2,NK applied to grass ley (25:0:16),300,kg/ha,,,
3589,W/RN/3,1980,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,31-Jul-80,,diary record,"NK applied to grass ley (25:0:16) at 300 kg, K applied to clover grass ley K20 at 48 kg",1,K applied to clover grass ley K20,48,kg/ha,,,
3590,W/RN/3,1980,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,23-Jul-80,,diary record,third and eighth year cut,1,Third and eighth year cut,,,,,
3591,W/RN/3,1980,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,08-Sep-80,,diary record,third and eighth year cut,1,Third and eighth year cut,,,,,
3592,W/RN/3,1980,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,23-Jul-80,,diary record,remainder cut,1,Remainder cut,,,,,
3593,W/RN/3,1980,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,18-Sep-80,,diary record,remainder cut,1,Remainder cut,,,,,
3594,W/RN/3,1980,barley first and second treatment crop,08-Nov-79,,diary record,ploughed,1,Ploughed,,,,,
3595,W/RN/3,1980,barley first and second treatment crop,29-Feb-1979,,diary record,hay spring-tine cultivated,1,Heavy spring-tine cultivated,,,,,
3596,W/RN/3,1980,barley first and second treatment crop,03-Mar-79,,diary record,spring-tine cultivated with crumbler attached,1,Spring-tine cultivated with crumbler attached,,,,,
3597,W/RN/3,1980,barley first and second treatment crop,04-Mar-79,,diary record,"seed sown, (20:10:10) at 400 kg, combine drilled. ",1,Seed sown,,,,,
3597,W/RN/3,1980,barley first and second treatment crop,04-Mar-79,,diary record,"seed sown, (20:10:10) at 400 kg, combine drilled. ",2,NPK combine drilled (20:10:10),,,,,
3598,W/RN/3,1980,barley first and second treatment crop,08-May-79,,diary record,weedkiller applied mecoprop with bromoxynil and ioxynil (as 'Brittox' at 3.5 1) in 280 l.,1,"Brittox (mecoprop, bromoxynil, ioxynil)",3.5,l/ha,280,l/ha,
3599,W/RN/3,1980,barley first and second treatment crop,13-May-79,,diary record,Tridemorph applied Tridemorph at 0.53 kg in 280 l,1,Tridemorph,0.53,kg/ha,280,l/ha,
3600,W/RN/3,1980,barley first and second treatment crop,05-Jun-79,,diary record,Ethirimol applied Ethirimol (as 'Milgo E' at 1.3 1) in 280 l,1,Ethirimol (as 'Milgo E'),1.3,l/ha,280,l/ha,
3601,W/RN/3,1980,barley first and second treatment crop,20-Aug-79,,diary record,combine harvested,1,Combine harvested,,,,,
3602,W/RN/3,1980,oats third treatment crop,08-Nov-79,,diary record,ploughed after barley,1,Ploughed after barley,,,,,
3603,W/RN/3,1980,oats third treatment crop,29-Nov-79,,diary record,ploughed after fallow,1,Ploughed after fallow,,,,,
3604,W/RN/3,1980,oats third treatment crop,29-Feb-80,,diary record,hay spring-tine cultivated,1,Heavy spring-tine cultivated,,,,,
3605,W/RN/3,1980,oats third treatment crop,24-Mar-80,,diary record,"spring-tine cultivated with crumbler attached, seed sown, (20:10:10) at 400 kg, combine drilled. ",1,Spring-tine cultivated with crumbler attached,,,,,
3605,W/RN/3,1980,oats third treatment crop,24-Mar-80,,diary record,"spring-tine cultivated with crumbler attached, seed sown, (20:10:10) at 400 kg, combine drilled. ",1,Seed sown,,,,,
3605,W/RN/3,1980,oats third treatment crop,24-Mar-80,,diary record,"spring-tine cultivated with crumbler attached, seed sown, (20:10:10) at 400 kg, combine drilled. ",2,NPK combine drilled (20:10:10),,,,,
3606,W/RN/3,1980,oats third treatment crop,08-May-80,,diary record,weedkiller applied mecoprop with bromoxynil and ioxynil (as 'Brittox' at 3.5 1) in 280 l,1,"Brittox (mecoprop, bromoxynil, ioxynil)",3.5,l/ha,280,l/ha,
3607,W/RN/3,1980,oats third treatment crop,28-Aug-80,,diary record,combine harvested,1,Combine harvested,,,,,
3608,W/RN/3,1980,fallow first and second treatment year,08-Nov-79,,diary record,ploughed,1,Ploughed,,,,,
3609,W/RN/3,1980,fallow first and second treatment year,29-Feb-80,,diary record,hay spring-tine cultivated,1,Heavy spring-tine cultivated,,,,,
3610,W/RN/3,1980,fallow first and second treatment year,07-Aug-80,,diary record,hay spring-tine cultivated,1,Heavy spring-tine cultivated,,,,,
3611,W/RN/3,1980,fallow first and second treatment year,03-Mar-80,,diary record,"spring-tine cultivated with crumbler attached, first year only",1,"Spring-tine cultivated with crumbler attached, first year only",,,,,
3612,W/RN/3,1980,fallow first and second treatment year,16-Apr-80,,diary record,"spring-tine cultivated with crumbler attached, first year only",1,"Spring-tine cultivated with crumbler attached, first year only",,,,,
3613,W/RN/3,1980,fallow first and second treatment year,29-Jul-80,,diary record,rotary cultivated,1,Rotary cultivated,,,,,
3614,W/RN/3,1980,winter wheat first test crop,14-Aug-79,,diary record,ploughed after ley,1,Ploughed after ley,,,,,
3615,W/RN/3,1980,winter wheat first test crop,17-Sep-79,,diary record,ploughed after oats,1,Ploughed after oats,,,,,
3616,W/RN/3,1980,winter wheat first test crop,04-Oct-79,,diary record,Corrective K applied,1,Corrective K applied,,,,,
3617,W/RN/3,1980,winter wheat first test crop,06-Oct-79,,diary record,"Aldicarb applied Aldicarb at 10 kg, rotary cultivated, seed sown, (0:20:20) at 310 kg, combine drilled.",1,Aldicarb applied,10,kg/ha,,,
3617,W/RN/3,1980,winter wheat first test crop,06-Oct-79,,diary record,"Aldicarb applied Aldicarb at 10 kg, rotary cultivated, seed sown, (0:20:20) at 310 kg, combine drilled.",1,Rotary cultivated,,,,,
3617,W/RN/3,1980,winter wheat first test crop,06-Oct-79,,diary record,"Aldicarb applied Aldicarb at 10 kg, rotary cultivated, seed sown, (0:20:20) at 310 kg, combine drilled.",1,Seed sown,,,,,
3617,W/RN/3,1980,winter wheat first test crop,06-Oct-79,,diary record,"Aldicarb applied Aldicarb at 10 kg, rotary cultivated, seed sown, (0:20:20) at 310 kg, combine drilled.",2,PK (0:20:20) combine drilled,,,,,
3618,W/RN/3,1980,winter wheat first test crop,09-Oct-79,,diary record,weedkiller applied chlortoluron 3.6 kg in 250 l.,1,Chlortoluron,3.6,kg/ha,250,l/ha,
3619,W/RN/3,1980,winter wheat first test crop,14-Apr-80,,diary record,N applied,1,N applied,,,,,
3620,W/RN/3,1980,winter wheat first test crop,26-Aug-80,,diary record,combine harvested,1,Combine harvested,,,,,
3621,W/RN/3,1980,barley second test crop,15-Sep-79,,diary record,paraquat applied,1,Paraquat,,,,,
3622,W/RN/3,1980,barley second test crop,31-Oct-79,,diary record,Magnesian limestone applied at 5 tonnes,1,Magnesian limestone applied,5,tonnes/ha,,,
3623,W/RN/3,1980,barley second test crop,08-Nov-79,,diary record,ploughed,1,Ploughed,,,,,
3624,W/RN/3,1980,barley second test crop,29-Feb-80,,diary record,hay spring-tine cultivated,1,Heavy spring-tine cultivated,,,,,
3625,W/RN/3,1980,barley second test crop,04-Mar-80,,diary record,"Aldicarb applied Aldicarb at 10 kg, rotary cultivated, seed sown, (0:20:20) at 300 kg, combine drilled.",1,Aldicarb applied,10,kg/ha,,,
3625,W/RN/3,1980,barley second test crop,04-Mar-80,,diary record,"Aldicarb applied Aldicarb at 10 kg, rotary cultivated, seed sown, (0:20:20) at 300 kg, combine drilled.",1,Rotary cultivated,,,,,
3625,W/RN/3,1980,barley second test crop,04-Mar-80,,diary record,"Aldicarb applied Aldicarb at 10 kg, rotary cultivated, seed sown, (0:20:20) at 300 kg, combine drilled.",1,Seed sown,,,,,
3625,W/RN/3,1980,barley second test crop,04-Mar-80,,diary record,"Aldicarb applied Aldicarb at 10 kg, rotary cultivated, seed sown, (0:20:20) at 300 kg, combine drilled.",2,PK (0:20:20) combine drilled,,,,,
3626,W/RN/3,1980,barley second test crop,24-Mar-80,,diary record,N applied,1,N applied,,,,,
3627,W/RN/3,1980,barley second test crop,08-May-80,,diary record,weedkiller applied mecoprop with bromoxynil and ioxynil (as 'Brittox' at 3.5 1) in 280 l.,1,"Brittox (mecoprop, bromoxynil, ioxynil)",3.5,l/ha,280,l/ha,
3628,W/RN/3,1980,barley second test crop,13-May-80,,diary record,Tridemorph applied Tridemorph at 0.53 kg in 280 l,1,Tridemorph,0.53,kg/ha,280,l/ha,
3629,W/RN/3,1980,barley second test crop,05-Jun-80,,diary record,Ethirimol applied Ethirimol (as 'Milgo E' at 1.3 1) in 280 l.,1,Ethirimol (as 'Milgo E'),1.3,l/ha,280,l/ha,
3630,W/RN/3,1980,barley second test crop,20-Aug-80,,diary record,combine harvested,1,Combine harvested,,,,,
3631,W/RN/3,1981,grass ley and clover grass ley first year,06-Nov-80,,diary record,ploughed,1,Ploughed,,,,,
3632,W/RN/3,1981,grass ley and clover grass ley first year,08-Apr-81,,diary record,spring-tine cultivated,1,Spring-tine cultivated,,,,,
3633,W/RN/3,1981,grass ley and clover grass ley first year,07-May-81,,diary record,"rotary cultivated, PK applied (0:14:28) at 540 kg, N applied to grass ley only N at 75 kg as 'Nitro-chalk'",1,Rotary cultivated,,,,,
3633,W/RN/3,1981,grass ley and clover grass ley first year,07-May-81,,diary record,"rotary cultivated, PK applied (0:14:28) at 540 kg, N applied to grass ley only N at 75 kg as 'Nitro-chalk'",2,PK applied (0:14:28),540,kg/ha,,,
3633,W/RN/3,1981,grass ley and clover grass ley first year,07-May-81,,diary record,"rotary cultivated, PK applied (0:14:28) at 540 kg, N applied to grass ley only N at 75 kg as 'Nitro-chalk'",1,Nitro-chalk to grass ley only,75,kg/ha,,,
3634,W/RN/3,1981,grass ley and clover grass ley first year,08-May-81,,diary record,"spring-tine cultivated with crumbler attached, seed sown",1,Spring-tine cultivated with crumbler attached,,,,,
3634,W/RN/3,1981,grass ley and clover grass ley first year,08-May-81,,diary record,"spring-tine cultivated with crumbler attached, seed sown",1,Seed sown,,,,,
3635,W/RN/3,1981,grass ley and clover grass ley first year,29-Jun-81,,diary record,topped,1,Topped,,,,,
3636,W/RN/3,1981,grass ley and clover grass ley first year,20-Jul-81,,diary record,topped,1,Topped,,,,,
3637,W/RN/3,1981,grass ley and clover grass ley first year,26-Aug-81,,diary record,cut,1,Cut,,,,,
3638,W/RN/3,1981,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,03-Oct-80,,diary record,Corrective K applied to four year only,1,Corrective K applied to fourth year only,,,,,
3639,W/RN/3,1981,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,24-Oct-80,,diary record,Magnesian limestone applied to fifth year only at 5 tonnes,1,Magnesian limestone applied to fifth year only,5,tonnes/ha,,,
3640,W/RN/3,1981,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,03-Dec-80,,diary record,PK applied (0:14:28) at 540 kg,2,PK applied (0:14:28),540,kg/ha,,,
3641,W/RN/3,1981,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,19-Mar-81,,diary record,NK applied to grass ley (25:0:16) at 300 kg,2,NK applied to grass ley (25:0:16),300,kg/ha,,,
3642,W/RN/3,1981,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,24-Jun-81,,diary record,NK applied to grass ley (25:0:16) at 300 kg,2,NK applied to grass ley (25:0:16),300,kg/ha,,,
3643,W/RN/3,1981,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,19-Mar-81,,diary record,K applied to clover grass ley K20 at 48 kg,1,K applied to clover grass ley K20,48,kg/ha,,,
3644,W/RN/3,1981,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,26-Jun-81,,diary record,K applied to clover grass ley K20 at 43 kg,1,K applied to clover grass ley K20,43,kg/ha,,,
3645,W/RN/3,1981,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,15-Jun-81,,diary record,cut,1,Cut,,,,,
3646,W/RN/3,1981,grass ley and clover grass ley second third fourth fifth sixth seventh and eighth years,26-Aug-81,,diary record,cut,1,Cut,,,,,
3647,W/RN/3,1981,barley first and second treatment crop,06-Nov-80,,diary record,ploughed,1,Ploughed,,,,,
3648,W/RN/3,1981,barley first and second treatment crop,19-Feb-81,,diary record,NPK applied (20:10:10) at 400 kg,2,NPK applied (20:10:10),400,kg/ha,,,
3649,W/RN/3,1981,barley first and second treatment crop,26-Feb-81,,diary record,spring-tine cultivated with crumbler attached,1,Spring-tine cultivated with crumbler attached,,,,,
3650,W/RN/3,1981,barley first and second treatment crop,06-Apr-81,,diary record,"rotary cultivated with crumbler attached, seed sown",1,Rotary cultivated with crumbler attached,,,,,
3650,W/RN/3,1981,barley first and second treatment crop,06-Apr-81,,diary record,"rotary cultivated with crumbler attached, seed sown",1,Seed sown,,,,,
3651,W/RN/3,1981,barley first and second treatment crop,15-May-81,,diary record,weedkiller and Fungicide applied first treatment crop mecoprop with bromoxynil and ioxynil (as 'Brittox' at 3.5 l) and Dicamba with mecoprop and MCPA (as 'Kerrisol' at 4.9 l) and Tridemorph at 0.53 kg in 280 l ,1,"Brittox (mecoprop, bromoxynil, ioxynil)",3.5,l/ha,280,l/ha,
3651,W/RN/3,1981,barley first and second treatment crop,15-May-81,,diary record,weedkiller and Fungicide applied first treatment crop mecoprop with bromoxynil and ioxynil (as 'Brittox' at 3.5 l) and Dicamba with mecoprop and MCPA (as 'Kerrisol' at 4.9 l) and Tridemorph at 0.53 kg in 280 l ,1,"Herrisol (Dicamba, Mecoprop, MCPA)",4.9,l/ha,280,l/ha,
3651,W/RN/3,1981,barley first and second treatment crop,15-May-81,,diary record,weedkiller and Fungicide applied first treatment crop mecoprop with bromoxynil and ioxynil (as 'Brittox' at 3.5 l) and Dicamba with mecoprop and MCPA (as 'Kerrisol' at 4.9 l) and Tridemorph at 0.53 kg in 280 l ,1,Tridemorph,0.53,kg/ha,280,l/ha,
3652,W/RN/3,1981,barley first and second treatment crop,01-Jun-81,,diary record,weedkiller and Fungicide applied second treatment crop mecoprop with bromoxynil and ioxynil (as 'Brittox' at 3.5 l) and Dicamba with mecoprop and MCPA (as 'Kerrisol' at 4.9 l) and Tridemorph at 0.53 kg in 280 l ,1,"Brittox (mecoprop, bromoxynil, ioxynil)",3.5,l/ha,280,l/ha,
3652,W/RN/3,1981,barley first and second treatment crop,01-Jun-81,,diary record,weedkiller and Fungicide applied second treatment crop mecoprop with bromoxynil and ioxynil (as 'Brittox' at 3.5 l) and Dicamba with mecoprop and MCPA (as 'Kerrisol' at 4.9 l) and Tridemorph at 0.53 kg in 280 l ,1,"Herrisol (Dicamba, Mecoprop, MCPA)",4.9,l/ha,280,l/ha,
