ï»¿source_id,experiment,harvest_year,plot,start year,orig_record,record,flag,amount,unit,water_volume,water_unit,suffix
9690,R/CS/408,1995,all plots,15-May-95,muriate of potash at 281 kg.,Muriate of potash,1,,,281,kg/ha,
9691,R/CS/408,1995,all plots,15-May-95,N1: 27% N applied at 60 kgN/ha,N1: 27% N applied,1,60,kgN/ha,,,
9692,R/CS/408,1995,all plots,15-May-95,N2: 27% N applied at 120 kgN/ha.,N2: 27.0% N,1,120,kgN/ha,,,
9693,R/CS/408,1995,all plots,30-Jan-96,cut.,Cut,1,,,,,
9694,R/CS/408,1996,all plots,23-May-96,muriate of potash at 233 kg.,Muriate of potash,1,,,233,kg/ha,
9695,R/CS/408,1996,all plots,23-May-96,nitrogen Nl: 34.5% N at 60 kgN/ha in 174 kg.,N1: 34.5% N,1,60,kgN/ha,174,kg/ha,
9696,R/CS/408,1996,all plots,23-May-96,nitrogen N2: 34.5% N at 120 kgN/ha in 348 kg.,N2: 34.5% N,1,120,kgN/ha,348,kg/ha,
9697,R/CS/408,1996,all plots,05-Jun-96,Duplosan new System CMPP at 2.5 1 with Oxytril CM at 0.9 1 in 200 1.,Duplosan new System CMPP,1,2.5,l/ha,200,l/ha,
9697,R/CS/408,1996,all plots,05-Jun-96,Duplosan new System CMPP at 2.5 1 with Oxytril CM at 0.9 1 in 200 1.,Oxytril CM,1,0.9,l/ha,200,l/ha,
9698,R/CS/408,1996,all plots,06-Mar-97,hand harvested.,Hand harvested,1,,,,,
9699,R/CS/408,1997,all plots,10-Mar-97,Barclay Gallup at.4.0 1 in 200 1.,Barclay Gallup,1,4.0,l/ha,200,l/ha,
9700,R/CS/408,1997,all plots,11-Apr-97,muriate of potash at 281 kg.,Muriate of potash,1,,,281,kg/ha,
9701,R/CS/408,1997,all plots,22-May-97,nitrogen Nl: 34.5% N at 60 kgN/ha in 174 kg.,N1: 34.5% N,1,60,kgN/ha,174,kg/ha,
9702,R/CS/408,1997,all plots,22-May-97,nitrogen N2: 34.5% N at 120 kgN/ha in 348 kg.,N2: 34.5% N,1,120,kgN/ha,348,kg/ha,
9703,R/CS/408,1997,all plots,04-Feb-98,hand harvested.,Hand harvested,1,,,,,
9704,R/CS/408,1998,all plots,08-May-98,"Dow Shield at 0.5 1 in 220 1, spot treated thistles.","Dow Shield, spot treated thistles",1,0.5,l/ha,220,l/ha,
9705,R/CS/408,1998,all plots,04-Jun-98,nitrogen Nl: 34.5% N at 60 kgN/ha in 174 kg.,N1: 34.5% N,1,60,kgN/ha,174,kg/ha,
9706,R/CS/408,1998,all plots,04-Jun-98,nitrogen N2: 34.5% N at 120 kgN/ha in 348 kg.,N2: 34.5% N,1,120,kgN/ha,348,kg/ha,
9707,R/CS/408,1998,all plots,16-Jun-98,muriate of potash at 286 kg.,Muriate of potash,1,,,286,kg/ha,
9708,R/CS/408,1998,all plots,01-Feb-99,hand harvested.,Hand harvested,1,,,,,
9709,R/CS/408,1999,all plots,07-Apr-99,: Decoy at 15 kg.,Decoy,1,15,kg/ha,,,
9710,R/CS/408,1999,all plots,07-Apr-99,: Starane 2 at 1.0 1 in 220 1 eastern 6 m.,Starane 2,1,1.0,l/ha,220,l/ha,eastern 6 m
9711,R/CS/408,1999,all plots,07-Apr-99,: Starane 2 at 1.0 1 in 400 1 except eastern 6 m.,Starane 2,1,1.0,l/ha,400,l/ha,except eastern 6 m
9712,R/CS/408,1999,all plots,03-Jun-99,nitrogen Nl: 34.5% N at 60 kgN/ha in 174 kg.,N1: 34.5% N,1,60,kgN/ha,174,kg/ha,
9713,R/CS/408,1999,all plots,03-Jun-99,nitrogen N2: 34.5% N at 120 kgN/ha in 348 kg.,N2: 34.5% N,1,120,kgN/ha,348,kg/ha,
9714,R/CS/408,1999,all plots,27-Jan-00,cut.,Cut,1,,,,,
9715,R/CS/408,2000,all plots,19-May-00,: muriate of potash at 583 kg. Triple superphosphate at 291 kg.,Muriate of potash,1,,,583,kg/ha,
9715,R/CS/408,2000,all plots,19-May-00,: muriate of potash at 583 kg. Triple superphosphate at 291 kg.,Triple superphosphate,1,,,291,kg/ha,
9716,R/CS/408,2000,all plots,25-May-00,nitrogen Nl: 34.5% N at 60 kgN/ha in 174 kg.,N1: 34.5% N,1,60,kgN/ha,174,kg/ha,
9717,R/CS/408,2000,all plots,25-May-00,nitrogen N2: 34.5% N at 120 kgN/ha in 348 kg.,N2: 34.5% N,1,120,kgN/ha,348,kg/ha,
9718,W/RN/12,1992,all plots,18-Sep-91,crop wheat 1: beans straw baled and carted.,Crop wheat 1: beans straw baled and carted,1,,,,,
9719,W/RN/12,1992,all plots,25-Sep-91,ploughed.,Ploughed,1,,,,,
9720,W/RN/12,1992,all plots,02-Oct-91,rolled.,Rolled,1,,,,,
9721,W/RN/12,1992,all plots,03-Oct-91,"PK as (0:16:36) at 560 kg. rotary harrowed, Mercia drilled at 140 kg.",PK as (0:16:36),1,,,560,kg/ha,
9721,W/RN/12,1992,all plots,03-Oct-91,"PK as (0:16:36) at 560 kg. rotary harrowed, Mercia drilled at 140 kg.",Rotary harrowed,1,,,,,
9721,W/RN/12,1992,all plots,03-Oct-91,"PK as (0:16:36) at 560 kg. rotary harrowed, Mercia drilled at 140 kg.",Drilled Mercia,1,140,kg/ha,,,
9722,W/RN/12,1992,all plots,30-Oct-91,"Stomp 400 at 2.5 1, Arelon WDG at 0.75 kg and Decis at 0.20 1 in 200 1.",Stomp 400,1,2.5,l/ha,200,l/ha,
9722,W/RN/12,1992,all plots,30-Oct-91,"Stomp 400 at 2.5 1, Arelon WDG at 0.75 kg and Decis at 0.20 1 in 200 1.",Arelon WDG,1,0.75,kg/ha,200,l/ha,
9722,W/RN/12,1992,all plots,30-Oct-91,"Stomp 400 at 2.5 1, Arelon WDG at 0.75 kg and Decis at 0.20 1 in 200 1.",Decis,1,0.20,l/ha,200,l/ha,
9723,W/RN/12,1992,all plots,18-Mar-92,Vytel Liquid chelated manganese (chelated Mn as Mn EDTA in solution equivalent to 6.4% w/v Mn) at 2.5 1 in200 1.,Vytel Liquid chelated manganese (chelated Mn as Mn EDTA in solution equivalent to 6.4% w/v Mn),1,2.5,l/ha,200,l/ha,
9724,W/RN/12,1992,all plots,01-Apr-92,Duplosan new System CMPP at 1.5 1 in 200 1.,Duplosan new System CMPP,1,1.5,l/ha,200,l/ha,
9725,W/RN/12,1992,all plots,09-Apr-92,27.5% N 50 kgN/ha,27.5% N,1,50,kgN/ha,,,
9726,W/RN/12,1992,all plots,09-Apr-92,27.5% N 100 kgN/ha,27.5% N,1,100,kgN/ha,,,
9727,W/RN/12,1992,all plots,09-Apr-92,27.5% N 150 kgN/ha,27.5% N,1,150,kgN/ha,,,
9728,W/RN/12,1992,all plots,09-Apr-92,27.5% N 200 kgN/ha,27.5% N,1,200,kgN/ha,,,
9729,W/RN/12,1992,all plots,09-Apr-92,27.5% N 250 kgN/ha,27.5% N,1,250,kgN/ha,,,
9730,W/RN/12,1992,all plots,03-May-92,during at 1.0 1 in 300 1.,Dorin,1,1.0,l/ha,300,l/ha,
9731,W/RN/12,1992,all plots,09-Jun-92,Impact Excel at 2.0 1 in 200 1.,Impact Excel,1,2.0,l/ha,200,l/ha,
9732,W/RN/12,1992,all plots,01-Aug-92,crop wheat 2: combine harvested.,Crop wheat 2: combine harvested,1,,,,,
9733,W/RN/12,1992,all plots,01-Sep-92,crop wheat 1: combine harvested.,Crop wheat 1: combine harvested,1,,,,,
9734,W/RN/12,1993,all plots,11-Aug-92,crop wheat 3: subsoiled to 45 cm with tines 1.5 m apart.,Crop wheat 3: subsoiled to 45 cm with tines 1.5 m apart,1,,,,,
9735,W/RN/12,1993,all plots,05-Oct-92,ploughed.,Ploughed,1,,,,,
9736,W/RN/12,1993,all plots,06-Oct-92,PK as (0:18:36) at 560 kg.,PK as (0:18:36),1,,,560,kg/ha,
9737,W/RN/12,1993,all plots,07-Oct-92,"rotary harrowed, Mercia, dressed Cerevax, drilled at 380 seed per square are.",Rotary harrowed,1,,,,,
9737,W/RN/12,1993,all plots,07-Oct-92,"rotary harrowed, Mercia, dressed Cerevax, drilled at 380 seed per square are.","Mercia, dressed Cerevax, drilled",1,380,seed per square are,,,
9738,W/RN/12,1993,all plots,13-Apr-93,27.5% N 50 kgN/ha,27.5% N,1,50,kgN/ha,,,
9739,W/RN/12,1993,all plots,13-Apr-93,27.5% N 100 kgN/ha,27.5% N,1,100,kgN/ha,,,
9740,W/RN/12,1993,all plots,13-Apr-93,27.5% N 150 kgN/ha,27.5% N,1,150,kgN/ha,,,
9741,W/RN/12,1993,all plots,13-Apr-93,27.5% N 200 kgN/ha,27.5% N,1,200,kgN/ha,,,
9742,W/RN/12,1993,all plots,13-Apr-93,27.5% N 250 kgN/ha,27.5% N,1,250,kgN/ha,,,
9743,W/RN/12,1993,all plots,15-Apr-93,ally at 30 g and new SC Cycocel at 2.5 1 in 200 1.,Ally,1,30,g/ha,200,l/ha,
9743,W/RN/12,1993,all plots,15-Apr-93,ally at 30 g and new SC Cycocel at 2.5 1 in 200 1.,New SC Cycocel,1,2.5,l/ha,200,l/ha,
9744,W/RN/12,1993,all plots,01-Jun-93,Baylaton at 0.50 kg and Mistral at 0.50 1 in 200 l.,Baylaton,1,0.50,kg/ha,200,l/ha,
9744,W/RN/12,1993,all plots,01-Jun-93,Baylaton at 0.50 kg and Mistral at 0.50 1 in 200 l.,Mistral,1,0.50,l/ha,200,l/ha,
9745,W/RN/12,1993,all plots,19-Aug-93,Roundup at 5.3 1 in 200 1.,Roundup,1,5.3,l/ha,200,l/ha,
9746,W/RN/12,1993,all plots,25-Aug-93,combine harvested.,Combine harvested,1,,,,,
9747,W/RN/12,1994,all plots,10-Sep-93,ploughed.,Ploughed,1,,,,,
9748,W/RN/12,1994,all plots,16-Oct-93,"rotary harrowed, Mercia, dressed Panoctine, drilled at 325 seed per m'.",Rotary harrowed,1,,,,,
9748,W/RN/12,1994,all plots,16-Oct-93,"rotary harrowed, Mercia, dressed Panoctine, drilled at 325 seed per m'.","Mercia, dressed Panoctine, drilled",1,325,seed per m2,,,
9749,W/RN/12,1994,all plots,11-Apr-94,27.5% N 50 kgN/ha,27.5% N,1,50,kgN/ha,,,
9750,W/RN/12,1994,all plots,11-Apr-93,27.5% N 100 kgN/ha,27.5% N,1,100,kgN/ha,,,
9751,W/RN/12,1994,all plots,11-Apr-93,27.5% N 150 kgN/ha,27.5% N,1,150,kgN/ha,,,
9752,W/RN/12,1994,all plots,11-Apr-93,27.5% N 200 kgN/ha,27.5% N,1,200,kgN/ha,,,
9753,W/RN/12,1994,all plots,11-Apr-93,27.5% N 250 kgN/ha.,27.5% N,1,250,kgN/ha,,,
9754,W/RN/12,1994,all plots,01-May-94,Oxytril CM at 1.5 1 with Duplosan new System CMPP at 2.0 1 and Halo at 1.5 1 in 200 1.,Oxytril CM,1,1.5,l/ha,200,l/ha,
9754,W/RN/12,1994,all plots,01-May-94,Oxytril CM at 1.5 1 with Duplosan new System CMPP at 2.0 1 and Halo at 1.5 1 in 200 1.,Duplosan new System CMPP,1,2.0,l/ha,200,l/ha,
9754,W/RN/12,1994,all plots,01-May-94,Oxytril CM at 1.5 1 with Duplosan new System CMPP at 2.0 1 and Halo at 1.5 1 in 200 1.,Halo,1,1.5,l/ha,200,l/ha,
9755,W/RN/12,1994,all plots,24-May-94,Vytel Liquid chelated manganese (chelated Mn as Mn EDTA in solution equivalent to 6.4% w/v M:) at 1.5 1 in 200 1.,Vytel Liquid chelated manganese (chelated Mn as Mn EDTA in solution equivalent to 6.4% w/v Mn),1,1.5,l/ha,200,l/ha,
9756,W/RN/12,1994,all plots,30-May-94,Cyclone at 1.0 1 with Mistral at 0.5 1 in 200 1.,Cyclone,1,1.0,l/ha,200,l/ha,
9756,W/RN/12,1994,all plots,30-May-94,Cyclone at 1.0 1 with Mistral at 0.5 1 in 200 1.,Mistral,1,0.50,l/ha,200,l/ha,
9757,W/RN/12,1994,all plots,14-Jun-94,rotation at 0.84 1 in 200 1.,Rotation,1,0.84,l/ha,200,l/ha,
9758,W/RN/12,1994,all plots,21-Aug-94,crop wheat 4: combine harvested.,Crop wheat 4: combine harvested,1,,,,,
9759,W/RN/12,1994,all plots,22-Aug-94,crop wheat 3: combine harvested.,Crop wheat 3: combine harvested,1,,,,,
9760,W/RN/12,1995,all plots,09-Sep-94,Dolomite at 7.5 ct.,Dolomite,1,7.5,t/ha,,,
9761,W/RN/12,1995,all plots,26-Sep-94,Barclay Gallup at 4.0 1 in 200 1.,Barclay Gallup,1,4.0,l/ha,200,l/ha,
9762,W/RN/12,1995,all plots,03-Oct-94,ploughed.,Ploughed,1,,,,,
9763,W/RN/12,1995,all plots,07-Oct-94,"rotary harrowed, Mercia, dressed Rappor, drilled at 300 seed per m*.",Rotary harrowed,1,,,,,
9763,W/RN/12,1995,all plots,07-Oct-94,"rotary harrowed, Mercia, dressed Rappor, drilled at 300 seed per m*.","Mercia, dressed Rappor, drilled",1,300,seed per m*,,,
9764,W/RN/12,1995,all plots,28-Nov-94,Panther at 2.0 1 with Decis at 0.20 1 in 200 1.,Panther,1,2.0,l/ha,200,l/ha,
9764,W/RN/12,1995,all plots,28-Nov-94,Panther at 2.0 1 with Decis at 0.20 1 in 200 1.,Decis,1,0.20,l/ha,200,l/ha,
9765,W/RN/12,1995,all plots,21-Apr-95,34.5% N 100 kgN/ha at 290 kg.,34.5% N,1,100,kgN/ha,290,kg/ha,
9766,W/RN/12,1995,all plots,28-Apr-95,Halo at 2.0 1 in 200 1.,Halo,1,2.0,l/ha,200,l/ha,
9767,W/RN/12,1995,all plots,01-Jun-95,Cyclone at 1.0 1 with Mallard at 0.30 1 in 200 1.,Cyclone,1,1.0,l/ha,200,l/ha,
9767,W/RN/12,1995,all plots,01-Jun-95,Cyclone at 1.0 1 with Mallard at 0.30 1 in 200 1.,Mallard,1,0.30,l/ha,200,l/ha,
9768,W/RN/12,1995,all plots,29-Jun-95,pirimicarb 50 DG at 280 g in 300 1.,Pirimicarb 50 DG,1,280,g/ha,300,l/ha,
9769,W/RN/12,1995,all plots,03-Aug-95,combine harvested.,Combine harvested,1,,,,,
9770,W/RN/12,1996,all plots,15-Sep-95,ploughed.,Ploughed,1,,,,,
9771,W/RN/12,1996,all plots,23-Sep-95,rolled.,Rolled,1,,,,,
9772,W/RN/12,1996,all plots,03-Oct-95,"rotary harrowed, Mercia, dressed Sibutol, drilled at 375 seed per ni'.",Rotary harrowed,1,,,,,
9772,W/RN/12,1996,all plots,03-Oct-95,"rotary harrowed, Mercia, dressed Sibutol, drilled at 375 seed per ni'.","Mercia, dressed Sibutol, drilled",1,375,seed per ni',,,
9773,W/RN/12,1996,all plots,13-Nov-95,Panther at 2.0 1 in 200 1.,Panther,1,2.0,l/ha,200,l/ha,
9774,W/RN/12,1996,all plots,02-Apr-96,Vytel manganese at 3.0 1 in 300 1.,Vytel manganese,1,3.0,l/ha,300,l/ha,
9775,W/RN/12,1996,all plots,16-Apr-96,34.5% N at 100 kgN/ha in 290 kg.,34.5% N,1,100,kgN/ha,290,kg/ha,
9776,W/RN/12,1996,all plots,30-Apr-96,Halo at 1.5 1 in 200 1.,Halo,1,1.5,l/ha,200,l/ha,
9777,W/RN/12,1996,all plots,06-Jun-96,Silvacur at 1.0 1 in 300 1.,Silvacur,1,1.0,l/ha,300,l/ha,
9778,W/RN/12,1996,all plots,17-Aug-96,combine harvested.,Combine harvested,1,,,,,
9779,W/RN/12,1997,all plots,27-Sep-96,ploughed.,Ploughed,1,,,,,
9780,W/RN/12,1997,all plots,28-Sep-96,rolled.,Rolled,1,,,,,
9781,W/RN/12,1997,all plots,30-Sep-96,PK as (0:20:32) at 500 kg.,PK as (0:20:32),1,,,500,kg/ha,
9782,W/RN/12,1997,all plots,01-Oct-96,"rotary harrowed, Manod, dressed Baytan Flowable, drilled at 400 seed per m.",Rotary harrowed,1,,,,,
9782,W/RN/12,1997,all plots,01-Oct-96,"rotary harrowed, Manod, dressed Baytan Flowable, drilled at 400 seed per m.","Manod, dressed Baytan Flowable, drilled",1,400,seed per m,,,
9783,W/RN/12,1997,all plots,11-Dec-96,Stomp 400 SC at 3.3 1 in 200 1.,Stomp 400 SC,1,3.3,l/ha,200,l/ha,
9784,W/RN/12,1997,all plots,04-Jun-97,Mistral at 1.0 2 in 300 1.,Mistral,1,1.0,l/ha,300,l/ha,
9785,W/RN/12,1997,all plots,12-Aug-97,combine harvested.,Combine harvested,1,,,,,
9786,W/RN/12,1998,all plots:,17-Sep-97,ploughed. rolled.,Ploughed,1,,,,,
9786,W/RN/12,1998,all plots:,17-Sep-97,ploughed. rolled.,Rolled,1,,,,,
9787,W/RN/12,1998,all plots:,29-Sep-97,PK as (0:20:32) at 500 kg.,PK as (0:20:32),1,,,500,kg/ha,
9788,W/RN/12,1998,all plots:,30-Sep-97,"rotary harrowed, Hereward, dressed Sibutol, drilled at 385 seed per m.",Rotary harrowed,1,,,,,
9788,W/RN/12,1998,all plots:,30-Sep-97,"rotary harrowed, Hereward, dressed Sibutol, drilled at 385 seed per m.","Hereward, dressed Sibutol, drilled",1,385,seed per m,,,
9789,W/RN/12,1998,all plots:,13-Nov-97,Stomp 400 SC at 2.0 1 with Isoproturon 500 at 1.0 1 and Cyperkill 10 at 0.25 1 in 200 2.,Stomp 400 SC,1,2.0,l/ha,200,l/ha,
9789,W/RN/12,1998,all plots:,13-Nov-97,Stomp 400 SC at 2.0 1 with Isoproturon 500 at 1.0 1 and Cyperkill 10 at 0.25 1 in 200 2.,Isoproturon 500,1,1.0,l/ha,200,l/ha,
9789,W/RN/12,1998,all plots:,13-Nov-97,Stomp 400 SC at 2.0 1 with Isoproturon 500 at 1.0 1 and Cyperkill 10 at 0.25 1 in 200 2.,Cyperkill 10,1,0.25,l/ha,200,l/ha,
9790,W/RN/12,1998,all plots:,19-Mar-98,Mn and Cu as Phosyn manganese at 2.0 1 with Profol Copper at 0.25 1 in 200 1.,Mn and Cu as Phosyn manganese,1,2.0,l/ha,200,l/ha,
9790,W/RN/12,1998,all plots:,19-Mar-98,Mn and Cu as Phosyn manganese at 2.0 1 with Profol Copper at 0.25 1 in 200 1.,Profol Copper,1,0.25,l/ha,200,l/ha,
9791,W/RN/12,1998,all plots:,31-Mar-98,34.5% N at 278 kg.,34.5% N,1,,,278,kg/ha,
9792,W/RN/12,1998,all plots:,04-May-98,Alto 100 SL at 0.6 1 in 200 1.,Alto 100 SL,1,0.6,l/ha,200,l/ha,
9793,W/RN/12,1998,all plots:,29-May-98,ally at 15 g in 200 1.,Ally,1,15,g/ha,200,l/ha,
9794,W/RN/12,1998,all plots:,31-May-98,Opus at 0.8 1 in 200 1.,Opus,1,0.8,l/ha,200,l/ha,
9795,W/RN/12,1998,all plots:,12-Jun-98,Folicur at 0.3 1 with Bavistin DF at 0.3 kg in 200 1.,Folicur,1,0.3,l/ha,200,l/ha,
9795,W/RN/12,1998,all plots:,12-Jun-98,Folicur at 0.3 1 with Bavistin DF at 0.3 kg in 200 1.,Bavistin DF,1,0.3,kg/ha,200,l/ha,
9796,W/RN/12,1998,all plots:,02-Aug-98,Roundup Biactive at 3.0 1 in 200 1.,Roundup Biactive,1,3.0,l/ha,200,l/ha,
9797,W/RN/12,1998,all plots:,12-Aug-98,combine harvested.,Combine harvested,1,,,,,
9798,W/RN/12,1999,all plots,27-Aug-38,ploughed.,Ploughed,1,,,,,
9799,W/RN/12,1999,all plots,29-Aug-98,Cambridge rolled.,Cambridge rolled,1,,,,,
9800,W/RN/12,1999,all plots,19-Sep-98,PK as (0:24:24) at 217 kg. muriate of potash at 52 kg,PK as (0:24:24),1,,,217,kg/ha,
9800,W/RN/12,1999,all plots,19-Sep-98,PK as (0:24:24) at 217 kg. muriate of potash at 52 kg,Muriate of potash,1,,,52,kg/ha,
9801,W/RN/12,1999,all plots,12-Oct-98,"rotary harrowed. drilled, Hereward, tr. Sibutol, at 380 seed with the Accord drill.",Rotary harrowed,1,,,,,
9801,W/RN/12,1999,all plots,12-Oct-98,"rotary harrowed. drilled, Hereward, tr. Sibutol, at 380 seed with the Accord drill.","Drilled Hereward, tr. Sibutol, with the Accord drill",1,380,seed,,,
9802,W/RN/12,1999,all plots,25-Feb-99,Platform S at 1.0 kg with Isogard at 2.0 1 in 2001.,Platform S,1,1.0,kg/ha,200,l/ha,
9802,W/RN/12,1999,all plots,25-Feb-99,Platform S at 1.0 kg with Isogard at 2.0 1 in 2001.,Isogard,1,2.0,l/ha,200,l/ha,
9803,W/RN/12,1999,all plots,03-Apr-99,34.5% N at 278 kg.,34.5% N,1,,,278,kg/ha,
9804,W/RN/12,1999,all plots,25-Apr-99,Tripart Brevis at 2.0 1 with Folicur at 0.5 1 in 2001.,Tripart Brevis,1,2.0,l/ha,200,l/ha,
9804,W/RN/12,1999,all plots,25-Apr-99,Tripart Brevis at 2.0 1 with Folicur at 0.5 1 in 2001.,Folicur,1,0.5,l/ha,200,l/ha,
9805,W/RN/12,1999,all plots,27-May-99,Folicur at 0.75 1 with Sipcam UK clover 500 at 1.0 1 in 200 1.,Folicur,1,0.75,l/ha,200,l/ha,
9805,W/RN/12,1999,all plots,27-May-99,Folicur at 0.75 1 with Sipcam UK clover 500 at 1.0 1 in 200 1.,Sipcam UK clover 500,1,1.0,l/ha,200,l/ha,
9806,W/RN/12,1999,all plots,22-Aug-99,combine harvested.,Combine harvested,1,,,,,
9807,W/RN/12,2000,all plots,13-Sep-99,Potassium sulphate at 200 kg. Triple superphosphate at 106 kg.,Potassium sulphate,1,,,200,kg/ha,
9807,W/RN/12,2000,all plots,13-Sep-99,Potassium sulphate at 200 kg. Triple superphosphate at 106 kg.,Triple superphosphate,1,,,106,kg/ha,
9808,W/RN/12,2000,all plots,14-Sep-99,"ploughed,",Ploughed,1,,,,,
9809,W/RN/12,2000,all plots,17-Sep-99,rolled.,Rolled,1,,,,,
9810,W/RN/12,2000,all plots,03-Oct-99,spring-tine cultivated.,Spring-tine cultivated,1,,,,,
9811,W/RN/12,2000,all plots,04-Oct-99,"rotary harrowed. drilled, Hereward, tr. Sibutol, at 380 seed? with the Accord drill.",Rotary harrowed,1,,,,,
9811,W/RN/12,2000,all plots,04-Oct-99,"rotary harrowed. drilled, Hereward, tr. Sibutol, at 380 seed? with the Accord drill.","Drilled Hereward, tr. Sibutol, with the Accord drill",1,380,seed,,,
9812,W/RN/12,2000,all plots,11-Nov-99,Hallmark at 100 mi in 100 1.,Hallmark,1,100,ml/ha,100,l/ha,
9813,W/RN/12,2000,all plots,31-Dec-99,Panther at 2.0 1 in 200 1.,Panther,1,2.0,l/ha,200,l/ha,
9814,W/RN/12,2000,all plots,21-Mar-00,tm) ally at 30 g in 200 1.,Tm) Ally,1,30,g/ha,200,l/ha,
9815,W/RN/12,2000,all plots,21-Mar-00,tm) Topik at 125 ml in 200 1.,Tm) Topik,1,125,ml/ha,200,l/ha,
9816,W/RN/12,2000,all plots,21-Mar-00,tm) Cropoil at 1.0 1 in 200 1.,Tm) Cropoil,1,1.0,l/ha,200,l/ha,
9817,W/RN/12,2000,all plots,11-Apr-00,34.5% N at 278 kg.,34.5% N,1,,,278,kg/ha,
9818,W/RN/12,2000,all plots,30-Apr-00,tm) Marshland Liquid manganese completed at 2.0 1 in 200 1.,Tm) Marshland Liquid manganese completed,1,2.0,l/ha,200,l/ha,
9819,W/RN/12,2000,all plots,30-Apr-00,tm) Opus at 0.3 1 in 200 1.,Tm) Opus,1,0.3,l/ha,200,l/ha,
9820,W/RN/12,2000,all plots,30-Apr-00,tm) BASF 3C Chlormequat 720 at 2.0 1 in 200 1.,Tm) BASF 3C Chlormequat 720,1,2.0,l/ha,200,l/ha,
9821,W/RN/12,2000,all plots,20-May-00,Opus at 0.75 1 in 200 1.,Opus,1,0.75,l/ha,200,l/ha,
9822,W/RN/12,2000,all plots,20-Aug-00,"combine harvested,",Combine harvested,1,,,,,
9823,W/RN/12,2000,all plots,25-Aug-00,Straw baled and carted.,Baled and carted straw,1,,,,,
9824,W/RN/12,2001,all plots:,01-Sep-00,Potassium sulphate at 200 kg.,Potassium sulphate,1,,,200,kg/ha,
9825,W/RN/12,2001,all plots:,01-Sep-00,Triple superphosphate at 106 kg.,Triple superphosphate,1,,,106,kg/ha,
9826,W/RN/12,2001,all plots:,03-Sep-00,: Azural at 4.0 1 in 200 1.,Azural,1,4.0,l/ha,200,l/ha,
9827,W/RN/12,2001,all plots:,26-Sep-00,ploughed.,Ploughed,1,,,,,
9828,W/RN/12,2001,all plots:,04-Oct-00,rotary harrowed.,Rotary harrowed,1,,,,,
9829,W/RN/12,2001,all plots:,04-Oct-00,"WW: drilled, Claire, tr. Sibutol + Rhodoman, at 350 seed, with the 4.0 m Accord drill.","Drilled, Hereward, tr. Sibutol and Rhodoman, with the 4.0 m Accord drill",1,350,"seed,",,,
9830,W/RN/12,2001,all plots:,20-Oct-00,Avadex Excel 15 g at 15.0 kg.,Avadex Excel 15G,1,15.0,kg/ha,,,
9831,W/RN/12,2001,all plots:,18-Jan-01,tm) Stomp 400 SC at 2.0 1 in 200 l.,Tm) Stomp 400 SC,1,2.0,l/ha,200,l/ha,
9832,W/RN/12,2001,all plots:,18-Jan-01,tm) Tolkan liquid at 1.01 in 200 l.,Tm) Tolkan liquid,1,1.0,l/ha,200,l/ha,
9833,W/RN/12,2001,all plots:,29-Mar-01,Nl : 33.5% N at 119 kg.,N1: 33.5% N,1,,,119,kg/ha,
9834,W/RN/12,2001,all plots:,29-Mar-01,N2 : 33.5% N at 119 kg.,N2: 33.5% N,1,,,119,kg/ha,
9835,W/RN/12,2001,all plots:,08-May-01,tm) Landmark at 0.5 1 in 200 l.,Tm) Landmark,1,0.5,l/ha,200,l/ha,
9836,W/RN/12,2001,all plots:,08-May-01,tm) BASF 3C Chlormequat 720 at 2.0 1 in 200 1.,Tm) BASF 3C Chlormequat 720,1,2.0,l/ha,200,l/ha,
9837,W/RN/12,2001,all plots:,08-May-01,Harmony M at 75 g in 200 l.,Harmony M,1,75,g/ha,200,l/ha,
9838,W/RN/12,2001,all plots:,11-May-01,N1 : 33.5% N at 238 kg.,N1: 33.5% N,1,,,238,kg/ha,
9839,W/RN/12,2001,all plots:,11-May-01,N2 : 33.5% N at 238 kg,N2: 33.5% N,1,,,238,kg/ha,
9840,W/RN/12,2001,all plots:,18-May-01,topped up with 33.5% N at 119 kg,Topped up with 33.5% N,1,,,119,kg/ha,
9841,W/RN/12,2001,all plots:,0l-Jun-01,Landmark at 0.7 1 in 200 1.,Landmark,1,0.7,l/ha,200,l/ha,
9842,W/RN/12,2001,all plots:,06-Jun-01,N2 : 33.5% N at 119 kg.,N2: 33.5% N,1,,,119,kg/ha,
9843,W/RN/12,2001,all plots:,06-Jun-01,N2 : 33.5% N at 119 kg.,N2: 33.5% N,1,,,119,kg/ha,
9844,W/RN/12,2001,all plots:,22-Aug-01,"combine harvested, plots for yield, and discards.",Combine harvested plots for yield and discards,1,,,,,
9845,W/RN/12,2001,all plots:,22-Aug-01,swathed straw.,Swathed straw,1,,,,,
9846,W/RN/12,2001,all plots:,23-Aug-01,baled.,Baled,1,,,,,
9847,W/RN/12,2001,all plots:,06-Sep-01,carted bales.,Carted bales,1,,,,,
9848,W/RN/12,2001,all plots:,10-Sep-01,Azural at 4.0 1 in 200 l.,Azural,1,4.0,l/ha,200,l/ha,
9849,W/RN/12,2002,all plots,20-Sep-01,Sulphate of potash at 200 kg.,Sulphate of potash,1,,,200,kg/ha,
9850,W/RN/12,2002,all plots,20-Sep-01,Triple superphosphate at 106 kg.,Triple superphosphate,1,,,106,kg/ha,
9851,W/RN/12,2002,all plots,20-Sep-01,ploughed.,Ploughed,1,,,,,
